device_id,os_family,browser_family,ip_prefix,first_seen_at
D018245,iOS,Safari,10.203.82.0/24,2026-01-30 16:00:00
D018246,Android,Edge,10.198.78.0/24,2026-01-27 16:00:00
D018247,Android,Firefox,10.140.56.0/24,2026-01-30 21:00:00
D018248,iOS,Safari,10.187.249.0/24,2026-02-09 13:00:00
D018249,Android,Firefox,10.200.64.0/24,2026-02-03 21:00:00
D018250,Windows,Edge,10.43.237.0/24,2026-02-05 20:00:00
D018251,Windows,Firefox,10.47.74.0/24,2026-01-14 02:00:00
D018252,Windows,Firefox,10.83.147.0/24,2026-01-14 17:00:00
D018253,Windows,Chrome,10.30.239.0/24,2026-02-04 02:00:00
D018254,macOS,Safari,10.206.249.0/24,2026-01-10 19:00:00
D018255,Android,Edge,10.47.69.0/24,2026-02-05 21:00:00
D018256,Android,Firefox,10.107.50.0/24,2026-01-05 04:00:00
D018257,Android,Chrome,10.79.85.0/24,2026-01-16 18:00:00
D018258,Android,Chrome,10.233.107.0/24,2026-02-10 14:00:00
D018259,iOS,Chrome,10.230.4.0/24,2026-01-17 22:00:00
D018260,Windows,Chrome,10.142.157.0/24,2026-02-08 20:00:00
D018261,macOS,Safari,10.171.98.0/24,2026-01-25 13:00:00
D018262,macOS,Chrome,10.161.57.0/24,2026-01-26 01:00:00
D018263,Windows,Chrome,10.72.145.0/24,2026-01-02 07:00:00
D018264,iOS,Chrome,10.186.124.0/24,2026-01-26 16:00:00
D018265,Windows,Edge,10.32.55.0/24,2026-01-26 05:00:00
D018266,iOS,Safari,10.124.40.0/24,2026-02-02 00:00:00
D018267,Android,Firefox,10.66.47.0/24,2026-02-02 22:00:00
D018268,Windows,Edge,10.97.165.0/24,2026-01-17 05:00:00
D018269,iOS,Chrome,10.117.52.0/24,2026-01-16 06:00:00
D018270,Windows,Chrome,10.73.57.0/24,2026-02-14 12:00:00
D018271,iOS,Safari,10.112.130.0/24,2026-01-23 22:00:00
D018272,Windows,Edge,10.115.35.0/24,2026-01-16 13:00:00
D018273,Android,Firefox,10.219.244.0/24,2026-01-24 04:00:00
D018274,Android,Edge,10.95.160.0/24,2026-02-08 13:00:00
D018275,Android,Chrome,10.206.69.0/24,2026-01-12 23:00:00
D018276,Windows,Firefox,10.97.152.0/24,2026-01-26 07:00:00
D018277,iOS,Safari,10.83.122.0/24,2026-01-23 13:00:00
D018278,iOS,Safari,10.209.48.0/24,2026-01-26 08:00:00
D018279,Windows,Chrome,10.239.2.0/24,2026-02-12 07:00:00
D018280,Android,Chrome,10.239.236.0/24,2026-01-31 09:00:00
D018281,Windows,Firefox,10.105.179.0/24,2026-01-25 11:00:00
D018282,iOS,Chrome,10.41.14.0/24,2026-01-18 12:00:00
D018283,Android,Chrome,10.58.185.0/24,2026-01-01 11:00:00
D018284,iOS,Chrome,10.39.98.0/24,2026-02-08 18:00:00
D018285,Windows,Edge,10.211.65.0/24,2026-01-31 07:00:00
D018286,Windows,Edge,10.39.75.0/24,2026-01-27 18:00:00
D018287,iOS,Safari,10.180.228.0/24,2026-01-22 09:00:00
D018288,Android,Chrome,10.157.70.0/24,2026-01-16 22:00:00
D018289,Android,Firefox,10.151.249.0/24,2026-01-18 00:00:00
D018290,macOS,Firefox,10.135.177.0/24,2026-01-28 21:00:00
D018291,Android,Chrome,10.187.212.0/24,2026-01-03 00:00:00
D018292,Android,Chrome,10.48.243.0/24,2026-02-04 23:00:00
D018293,Android,Firefox,10.104.210.0/24,2026-02-12 16:00:00
D018294,macOS,Firefox,10.96.4.0/24,2026-01-08 10:00:00
D018295,iOS,Safari,10.148.113.0/24,2026-01-23 13:00:00
D018296,macOS,Firefox,10.102.251.0/24,2026-02-12 16:00:00
D018297,Android,Edge,10.163.152.0/24,2026-02-03 14:00:00
D018298,Windows,Firefox,10.207.254.0/24,2026-01-23 05:00:00
D018299,iOS,Chrome,10.162.184.0/24,2026-02-04 15:00:00
D018300,Windows,Firefox,10.4.124.0/24,2026-02-13 10:00:00
D018301,Android,Edge,10.235.12.0/24,2026-01-04 09:00:00
D018302,iOS,Safari,10.238.244.0/24,2026-01-22 22:00:00
D018303,Android,Chrome,10.246.19.0/24,2026-02-07 09:00:00
D018304,Android,Chrome,10.93.78.0/24,2026-01-27 17:00:00
D018305,macOS,Chrome,10.48.124.0/24,2026-01-01 11:00:00
D018306,Android,Edge,10.99.204.0/24,2026-01-11 20:00:00
D018307,Android,Chrome,10.137.166.0/24,2026-01-21 11:00:00
D018308,macOS,Safari,10.197.162.0/24,2026-02-14 16:00:00
D018309,iOS,Safari,10.174.33.0/24,2026-01-23 11:00:00
D018310,Android,Firefox,10.199.70.0/24,2026-01-24 06:00:00
D018311,iOS,Chrome,10.183.93.0/24,2026-02-11 14:00:00
D018312,iOS,Chrome,10.57.123.0/24,2026-01-17 20:00:00
D018313,iOS,Chrome,10.101.163.0/24,2026-02-07 13:00:00
D018314,Android,Chrome,10.197.124.0/24,2026-02-02 11:00:00
D018315,Windows,Chrome,10.239.207.0/24,2026-01-02 16:00:00
D018316,macOS,Safari,10.229.214.0/24,2026-02-11 10:00:00
D018317,Android,Edge,10.231.31.0/24,2026-02-03 02:00:00
D018318,iOS,Chrome,10.45.13.0/24,2026-01-31 17:00:00
D018319,iOS,Safari,10.148.97.0/24,2026-01-16 22:00:00
D018320,Linux,Chrome,10.11.142.0/24,2026-02-04 09:00:00
D018321,macOS,Firefox,10.228.101.0/24,2026-01-17 02:00:00
D018322,Android,Firefox,10.141.214.0/24,2026-01-23 12:00:00
D018323,iOS,Safari,10.57.71.0/24,2026-02-02 08:00:00
D018324,Windows,Edge,10.200.223.0/24,2026-01-26 13:00:00
D018325,Android,Chrome,10.61.193.0/24,2026-01-31 06:00:00
D018326,Android,Edge,10.209.76.0/24,2026-01-15 06:00:00
D018327,Android,Firefox,10.242.105.0/24,2026-01-03 16:00:00
D018328,Android,Edge,10.194.241.0/24,2026-01-22 04:00:00
D018329,Windows,Firefox,10.22.41.0/24,2026-01-06 15:00:00
D018330,Windows,Chrome,10.91.135.0/24,2026-01-28 18:00:00
D018331,iOS,Safari,10.137.111.0/24,2026-01-06 21:00:00
D018332,Android,Edge,10.69.63.0/24,2026-01-14 14:00:00
D018333,Android,Edge,10.114.176.0/24,2026-01-16 08:00:00
D018334,Android,Firefox,10.126.114.0/24,2026-01-30 04:00:00
D018335,iOS,Safari,10.190.11.0/24,2026-02-04 03:00:00
D018336,Windows,Edge,10.110.240.0/24,2026-01-16 04:00:00
D018337,Android,Edge,10.151.29.0/24,2026-01-16 07:00:00
D018338,iOS,Safari,10.70.63.0/24,2026-01-04 23:00:00
D018339,Android,Firefox,10.159.154.0/24,2026-02-14 06:00:00
D018340,iOS,Safari,10.13.251.0/24,2026-01-05 07:00:00
D018341,iOS,Chrome,10.148.141.0/24,2026-01-17 08:00:00
D018342,Windows,Edge,10.23.187.0/24,2026-01-16 15:00:00
D018343,Android,Chrome,10.96.186.0/24,2026-01-05 15:00:00
D018344,Android,Edge,10.249.95.0/24,2026-01-26 12:00:00
D018345,iOS,Chrome,10.239.35.0/24,2026-02-13 15:00:00
D018346,Android,Firefox,10.120.242.0/24,2026-02-03 02:00:00
D018347,iOS,Chrome,10.139.250.0/24,2026-01-01 23:00:00
D018348,Android,Chrome,10.11.182.0/24,2026-01-08 06:00:00
D018349,Windows,Chrome,10.223.246.0/24,2026-01-20 18:00:00
D018350,Android,Firefox,10.135.185.0/24,2026-02-01 16:00:00
D018351,Android,Firefox,10.161.183.0/24,2026-02-11 20:00:00
D018352,Android,Edge,10.52.182.0/24,2026-01-08 14:00:00
D018353,macOS,Safari,10.163.217.0/24,2026-01-23 08:00:00
D018354,Android,Chrome,10.162.185.0/24,2026-01-20 14:00:00
D018355,Android,Chrome,10.97.63.0/24,2026-01-27 16:00:00
D018356,iOS,Safari,10.184.87.0/24,2026-01-26 20:00:00
D018357,Windows,Chrome,10.81.12.0/24,2026-02-04 08:00:00
D018358,Android,Edge,10.141.45.0/24,2026-01-20 08:00:00
D018359,iOS,Chrome,10.198.119.0/24,2026-02-05 04:00:00
D018360,Android,Firefox,10.236.177.0/24,2026-01-24 10:00:00
D018361,iOS,Chrome,10.115.125.0/24,2026-02-12 18:00:00
D018362,Android,Chrome,10.103.24.0/24,2026-02-05 00:00:00
D018363,macOS,Safari,10.94.249.0/24,2026-01-12 11:00:00
D018364,iOS,Safari,10.159.67.0/24,2026-01-16 16:00:00
D018365,Android,Firefox,10.33.228.0/24,2026-01-03 10:00:00
D018366,Android,Firefox,10.55.38.0/24,2026-02-04 12:00:00
D018367,iOS,Chrome,10.150.172.0/24,2026-02-04 16:00:00
D018368,iOS,Chrome,10.78.95.0/24,2026-01-26 19:00:00
D018369,Android,Chrome,10.95.214.0/24,2026-01-11 16:00:00
D018370,Linux,Firefox,10.204.217.0/24,2026-02-14 03:00:00
D018371,Android,Edge,10.199.34.0/24,2026-02-09 06:00:00
D018372,Windows,Chrome,10.245.91.0/24,2026-01-10 23:00:00
D018373,iOS,Safari,10.20.220.0/24,2026-01-30 09:00:00
D018374,Android,Edge,10.82.118.0/24,2026-01-10 16:00:00
D018375,Android,Chrome,10.155.206.0/24,2026-02-02 19:00:00
D018376,iOS,Safari,10.69.20.0/24,2026-01-28 15:00:00
D018377,Android,Firefox,10.44.110.0/24,2026-02-04 00:00:00
D018378,Windows,Edge,10.57.13.0/24,2026-01-06 08:00:00
D018379,Android,Chrome,10.132.84.0/24,2026-01-29 07:00:00
D018380,Android,Firefox,10.111.214.0/24,2026-01-17 21:00:00
D018381,Windows,Chrome,10.14.112.0/24,2026-01-23 18:00:00
D018382,Android,Edge,10.165.228.0/24,2026-02-10 09:00:00
D018383,Windows,Edge,10.78.194.0/24,2026-01-08 00:00:00
D018384,iOS,Safari,10.133.38.0/24,2026-01-31 18:00:00
D018385,Android,Chrome,10.143.59.0/24,2026-01-27 02:00:00
D018386,macOS,Chrome,10.35.244.0/24,2026-02-10 11:00:00
D018387,macOS,Safari,10.250.94.0/24,2026-01-17 23:00:00
D018388,Android,Firefox,10.3.109.0/24,2026-01-07 21:00:00
D018389,iOS,Safari,10.186.88.0/24,2026-02-10 03:00:00
D018390,Windows,Edge,10.155.74.0/24,2026-01-31 12:00:00
D018391,Android,Edge,10.33.51.0/24,2026-01-16 07:00:00
D018392,Android,Chrome,10.79.78.0/24,2026-01-16 16:00:00
D018393,macOS,Chrome,10.121.19.0/24,2026-02-12 07:00:00
D018394,iOS,Chrome,10.236.144.0/24,2026-01-12 15:00:00
D018395,macOS,Firefox,10.52.237.0/24,2026-02-08 02:00:00
D018396,Android,Edge,10.117.203.0/24,2026-01-28 14:00:00
D018397,iOS,Safari,10.16.111.0/24,2026-02-04 03:00:00
D018398,Android,Edge,10.41.182.0/24,2026-02-11 20:00:00
D018399,iOS,Chrome,10.36.157.0/24,2026-01-21 07:00:00
D018400,iOS,Safari,10.167.74.0/24,2026-01-05 00:00:00
D018401,Android,Edge,10.49.13.0/24,2026-01-02 08:00:00
D018402,Android,Chrome,10.250.50.0/24,2026-01-17 05:00:00
D018403,Android,Chrome,10.243.141.0/24,2026-02-11 22:00:00
D018404,Android,Chrome,10.72.7.0/24,2026-02-02 19:00:00
D018405,iOS,Chrome,10.231.157.0/24,2026-01-18 18:00:00
D018406,Android,Firefox,10.233.94.0/24,2026-01-23 09:00:00
D018407,Android,Firefox,10.97.53.0/24,2026-01-17 20:00:00
D018408,Android,Edge,10.83.122.0/24,2026-01-31 17:00:00
D018409,Windows,Edge,10.54.218.0/24,2026-01-07 22:00:00
D018410,iOS,Chrome,10.37.109.0/24,2026-01-25 04:00:00
D018411,Android,Chrome,10.21.27.0/24,2026-02-14 15:00:00
D018412,iOS,Chrome,10.73.94.0/24,2026-02-05 08:00:00
D018413,Android,Chrome,10.59.97.0/24,2026-01-27 10:00:00
D018414,Android,Firefox,10.56.197.0/24,2026-01-26 12:00:00
D018415,Android,Chrome,10.195.28.0/24,2026-02-05 13:00:00
D018416,iOS,Safari,10.50.166.0/24,2026-01-07 10:00:00
D018417,Android,Edge,10.140.118.0/24,2026-01-27 23:00:00
D018418,iOS,Safari,10.169.49.0/24,2026-01-13 04:00:00
D018419,Android,Firefox,10.175.125.0/24,2026-02-01 04:00:00
D018420,Android,Chrome,10.150.10.0/24,2026-02-05 02:00:00
D018421,Android,Edge,10.235.40.0/24,2026-01-22 19:00:00
D018422,Android,Edge,10.93.247.0/24,2026-01-31 10:00:00
D018423,iOS,Chrome,10.112.40.0/24,2026-01-19 02:00:00
D018424,iOS,Safari,10.131.156.0/24,2026-02-10 10:00:00
D018425,Android,Firefox,10.195.190.0/24,2026-02-07 09:00:00
D018426,macOS,Safari,10.80.71.0/24,2026-02-08 11:00:00
D018427,Android,Chrome,10.236.166.0/24,2026-01-13 06:00:00
D018428,Android,Chrome,10.118.163.0/24,2026-01-09 20:00:00
D018429,Android,Firefox,10.226.245.0/24,2026-02-02 11:00:00
D018430,iOS,Safari,10.105.35.0/24,2026-01-02 11:00:00
D018431,Android,Chrome,10.253.147.0/24,2026-01-17 23:00:00
D018432,Android,Chrome,10.100.233.0/24,2026-01-14 14:00:00
D018433,iOS,Chrome,10.182.85.0/24,2026-02-07 22:00:00
D018434,Android,Chrome,10.59.229.0/24,2026-01-04 13:00:00
D018435,Windows,Chrome,10.19.221.0/24,2026-02-09 08:00:00
D018436,Android,Edge,10.87.189.0/24,2026-02-09 13:00:00
D018437,iOS,Safari,10.112.30.0/24,2026-02-02 02:00:00
D018438,Android,Edge,10.72.154.0/24,2026-01-30 22:00:00
D018439,iOS,Safari,10.4.185.0/24,2026-01-04 21:00:00
D018440,Android,Edge,10.168.183.0/24,2026-01-25 20:00:00
D018441,iOS,Safari,10.206.160.0/24,2026-01-25 21:00:00
D018442,Windows,Edge,10.233.7.0/24,2026-01-26 19:00:00
D018443,Android,Firefox,10.46.208.0/24,2026-01-18 02:00:00
D018444,macOS,Safari,10.172.123.0/24,2026-01-18 09:00:00
D018445,Android,Chrome,10.227.251.0/24,2026-01-06 00:00:00
D018446,Windows,Firefox,10.123.78.0/24,2026-01-12 04:00:00
D018447,Android,Edge,10.213.168.0/24,2026-01-20 17:00:00
D018448,macOS,Safari,10.217.141.0/24,2026-01-20 02:00:00
D018449,macOS,Safari,10.137.179.0/24,2026-01-31 22:00:00
D018450,macOS,Safari,10.219.248.0/24,2026-01-08 18:00:00
D018451,Android,Firefox,10.63.138.0/24,2026-01-09 08:00:00
D018452,iOS,Chrome,10.189.62.0/24,2026-01-02 20:00:00
D018453,iOS,Safari,10.38.197.0/24,2026-01-25 20:00:00
D018454,iOS,Safari,10.1.64.0/24,2026-02-12 19:00:00
D018455,Android,Firefox,10.62.126.0/24,2026-01-17 00:00:00
D018456,macOS,Firefox,10.243.71.0/24,2026-01-24 15:00:00
D018457,Android,Firefox,10.47.193.0/24,2026-01-15 00:00:00
D018458,Android,Firefox,10.217.220.0/24,2026-01-13 01:00:00
D018459,iOS,Safari,10.22.235.0/24,2026-01-21 09:00:00
D018460,macOS,Chrome,10.248.36.0/24,2026-01-11 21:00:00
D018461,Android,Firefox,10.162.96.0/24,2026-01-04 01:00:00
D018462,Android,Edge,10.185.199.0/24,2026-01-03 17:00:00
D018463,Android,Chrome,10.100.38.0/24,2026-02-12 10:00:00
D018464,Android,Firefox,10.249.36.0/24,2026-01-09 01:00:00
D018465,Android,Firefox,10.225.5.0/24,2026-02-05 08:00:00
D018466,Android,Firefox,10.10.194.0/24,2026-01-08 19:00:00
D018467,Linux,Chrome,10.121.215.0/24,2026-01-06 17:00:00
D018468,macOS,Firefox,10.204.94.0/24,2026-01-22 20:00:00
D018469,iOS,Safari,10.52.8.0/24,2026-01-10 08:00:00
D018470,Android,Edge,10.24.67.0/24,2026-01-25 22:00:00
D018471,iOS,Chrome,10.182.83.0/24,2026-01-31 06:00:00
D018472,iOS,Safari,10.204.41.0/24,2026-01-03 15:00:00
D018473,Windows,Edge,10.78.103.0/24,2026-01-17 23:00:00
D018474,Windows,Chrome,10.53.247.0/24,2026-01-18 21:00:00
D018475,Android,Edge,10.173.127.0/24,2026-02-09 23:00:00
D018476,Android,Chrome,10.17.18.0/24,2026-01-22 11:00:00
D018477,macOS,Chrome,10.197.68.0/24,2026-01-16 18:00:00
D018478,Android,Edge,10.9.58.0/24,2026-01-19 09:00:00
D018479,iOS,Chrome,10.197.217.0/24,2026-01-02 01:00:00
D018480,Android,Edge,10.89.132.0/24,2026-01-21 04:00:00
D018481,iOS,Safari,10.132.83.0/24,2026-01-06 09:00:00
D018482,Android,Chrome,10.137.15.0/24,2026-02-06 15:00:00
D018483,iOS,Chrome,10.50.228.0/24,2026-02-12 07:00:00
D018484,Windows,Firefox,10.211.128.0/24,2026-02-10 23:00:00
D018485,Android,Firefox,10.250.191.0/24,2026-01-07 06:00:00
D018486,Android,Chrome,10.11.152.0/24,2026-01-05 19:00:00
D018487,Android,Chrome,10.148.35.0/24,2026-02-13 15:00:00
D018488,Android,Chrome,10.113.116.0/24,2026-01-17 13:00:00
D018489,Windows,Firefox,10.250.111.0/24,2026-02-07 00:00:00
D018490,Android,Edge,10.18.3.0/24,2026-01-14 16:00:00
D018491,iOS,Chrome,10.91.244.0/24,2026-01-24 18:00:00
D018492,Android,Edge,10.110.231.0/24,2026-02-09 05:00:00
D018493,iOS,Safari,10.57.220.0/24,2026-01-13 09:00:00
D018494,Android,Firefox,10.22.132.0/24,2026-01-08 09:00:00
D018495,iOS,Safari,10.233.139.0/24,2026-02-14 08:00:00
D018496,iOS,Safari,10.81.201.0/24,2026-01-10 00:00:00
D018497,iOS,Chrome,10.219.42.0/24,2026-01-20 10:00:00
D018498,Windows,Firefox,10.54.157.0/24,2026-02-10 15:00:00
D018499,Android,Chrome,10.69.106.0/24,2026-01-31 17:00:00
D018500,Android,Firefox,10.44.228.0/24,2026-01-03 21:00:00
D018501,iOS,Safari,10.64.168.0/24,2026-01-18 20:00:00
D018502,iOS,Safari,10.124.107.0/24,2026-01-15 19:00:00
D018503,Windows,Edge,10.37.143.0/24,2026-02-07 13:00:00
D018504,iOS,Safari,10.204.177.0/24,2026-01-23 04:00:00
D018505,iOS,Safari,10.253.156.0/24,2026-02-05 02:00:00
D018506,Android,Firefox,10.155.57.0/24,2026-02-04 15:00:00
D018507,Android,Chrome,10.211.213.0/24,2026-01-19 17:00:00
D018508,iOS,Safari,10.246.209.0/24,2026-02-13 18:00:00
D018509,macOS,Safari,10.154.120.0/24,2026-02-01 11:00:00
D018510,Android,Edge,10.152.75.0/24,2026-01-13 14:00:00
D018511,Windows,Chrome,10.154.7.0/24,2026-01-11 16:00:00
D018512,Android,Chrome,10.71.181.0/24,2026-02-12 15:00:00
D018513,Android,Chrome,10.60.100.0/24,2026-01-23 15:00:00
D018514,Android,Edge,10.103.17.0/24,2026-02-02 22:00:00
D018515,Android,Chrome,10.31.101.0/24,2026-02-02 05:00:00
D018516,iOS,Safari,10.68.48.0/24,2026-01-29 08:00:00
D018517,Android,Firefox,10.81.152.0/24,2026-01-10 19:00:00
D018518,macOS,Safari,10.195.141.0/24,2026-01-09 01:00:00
D018519,iOS,Safari,10.168.13.0/24,2026-01-10 16:00:00
D018520,Android,Chrome,10.32.8.0/24,2026-02-01 23:00:00
D018521,Linux,Firefox,10.45.138.0/24,2026-01-15 01:00:00
D018522,iOS,Safari,10.6.195.0/24,2026-01-31 18:00:00
D018523,Android,Firefox,10.246.43.0/24,2026-01-14 16:00:00
D018524,iOS,Chrome,10.2.145.0/24,2026-02-12 08:00:00
D018525,macOS,Firefox,10.165.238.0/24,2026-02-13 19:00:00
D018526,Android,Edge,10.213.252.0/24,2026-01-14 17:00:00
D018527,Android,Edge,10.77.65.0/24,2026-01-09 16:00:00
D018528,Android,Edge,10.209.110.0/24,2026-02-13 00:00:00
D018529,iOS,Chrome,10.166.224.0/24,2026-02-03 11:00:00
D018530,iOS,Chrome,10.121.152.0/24,2026-01-26 23:00:00
D018531,Android,Chrome,10.82.175.0/24,2026-01-06 06:00:00
D018532,Android,Edge,10.47.40.0/24,2026-01-05 08:00:00
D018533,iOS,Safari,10.159.193.0/24,2026-01-03 10:00:00
D018534,Android,Edge,10.35.115.0/24,2026-01-06 21:00:00
D018535,Windows,Firefox,10.180.210.0/24,2026-01-18 16:00:00
D018536,Android,Chrome,10.173.177.0/24,2026-01-20 07:00:00
D018537,Android,Edge,10.29.60.0/24,2026-01-13 23:00:00
D018538,Android,Firefox,10.160.219.0/24,2026-01-07 06:00:00
D018539,macOS,Firefox,10.47.155.0/24,2026-01-16 10:00:00
D018540,Android,Edge,10.151.221.0/24,2026-01-06 05:00:00
D018541,Windows,Edge,10.36.57.0/24,2026-01-10 11:00:00
D018542,iOS,Chrome,10.145.236.0/24,2026-02-09 19:00:00
D018543,macOS,Chrome,10.150.186.0/24,2026-01-22 13:00:00
D018544,Windows,Edge,10.197.52.0/24,2026-01-14 09:00:00
D018545,Android,Firefox,10.239.25.0/24,2026-01-18 22:00:00
D018546,Linux,Firefox,10.94.21.0/24,2026-01-17 14:00:00
D018547,macOS,Safari,10.34.24.0/24,2026-01-29 22:00:00
D018548,Android,Chrome,10.120.194.0/24,2026-01-13 22:00:00
D018549,iOS,Safari,10.77.190.0/24,2026-01-20 19:00:00
D018550,Android,Firefox,10.232.2.0/24,2026-02-13 13:00:00
D018551,Android,Chrome,10.225.11.0/24,2026-01-05 21:00:00
D018552,Android,Chrome,10.207.11.0/24,2026-01-09 23:00:00
D018553,Android,Chrome,10.28.125.0/24,2026-02-08 13:00:00
D018554,Android,Firefox,10.214.84.0/24,2026-01-24 05:00:00
D018555,macOS,Chrome,10.232.76.0/24,2026-02-04 14:00:00
D018556,Android,Firefox,10.189.110.0/24,2026-01-09 10:00:00
D018557,Android,Edge,10.243.124.0/24,2026-01-13 19:00:00
D018558,Android,Firefox,10.82.158.0/24,2026-01-05 07:00:00
D018559,Android,Chrome,10.110.22.0/24,2026-02-02 12:00:00
D018560,Windows,Edge,10.28.158.0/24,2026-01-17 01:00:00
D018561,Android,Chrome,10.6.115.0/24,2026-01-23 23:00:00
D018562,macOS,Chrome,10.120.120.0/24,2026-01-11 02:00:00
D018563,Android,Chrome,10.107.244.0/24,2026-02-04 01:00:00
D018564,Android,Chrome,10.194.254.0/24,2026-01-08 00:00:00
D018565,Android,Edge,10.158.59.0/24,2026-02-09 08:00:00
D018566,Android,Chrome,10.249.90.0/24,2026-01-15 19:00:00
D018567,Android,Firefox,10.113.238.0/24,2026-02-08 22:00:00
D018568,Windows,Edge,10.100.111.0/24,2026-01-16 08:00:00
D018569,macOS,Safari,10.225.68.0/24,2026-01-24 04:00:00
D018570,Android,Chrome,10.69.183.0/24,2026-01-01 10:00:00
D018571,macOS,Chrome,10.196.249.0/24,2026-02-04 16:00:00
D018572,Android,Chrome,10.20.125.0/24,2026-01-26 22:00:00
D018573,Windows,Edge,10.127.126.0/24,2026-01-01 13:00:00
D018574,iOS,Chrome,10.168.169.0/24,2026-02-12 06:00:00
D018575,iOS,Safari,10.219.59.0/24,2026-01-16 00:00:00
D018576,Android,Firefox,10.216.36.0/24,2026-01-07 15:00:00
D018577,iOS,Chrome,10.187.175.0/24,2026-02-11 14:00:00
D018578,Windows,Edge,10.241.179.0/24,2026-02-10 16:00:00
D018579,iOS,Safari,10.130.114.0/24,2026-01-31 19:00:00
D018580,Android,Firefox,10.33.103.0/24,2026-02-08 04:00:00
D018581,Android,Chrome,10.179.141.0/24,2026-01-06 15:00:00
D018582,Android,Chrome,10.121.186.0/24,2026-01-31 00:00:00
D018583,macOS,Chrome,10.194.243.0/24,2026-01-08 23:00:00
D018584,Android,Edge,10.105.181.0/24,2026-01-29 01:00:00
D018585,Android,Firefox,10.191.221.0/24,2026-02-04 15:00:00
D018586,iOS,Chrome,10.111.118.0/24,2026-01-16 22:00:00
D018587,iOS,Safari,10.13.148.0/24,2026-01-14 03:00:00
D018588,Android,Chrome,10.103.21.0/24,2026-01-26 10:00:00
D018589,iOS,Safari,10.26.219.0/24,2026-01-09 04:00:00
D018590,macOS,Chrome,10.44.165.0/24,2026-01-27 17:00:00
D018591,iOS,Safari,10.40.29.0/24,2026-02-13 10:00:00
D018592,Android,Chrome,10.133.114.0/24,2026-02-12 20:00:00
D018593,macOS,Safari,10.87.233.0/24,2026-02-14 17:00:00
D018594,Android,Firefox,10.250.129.0/24,2026-02-07 01:00:00
D018595,Windows,Chrome,10.38.167.0/24,2026-01-15 00:00:00
D018596,Android,Edge,10.51.237.0/24,2026-02-14 15:00:00
D018597,Android,Chrome,10.181.152.0/24,2026-01-13 21:00:00
D018598,Android,Chrome,10.38.146.0/24,2026-02-12 02:00:00
D018599,iOS,Chrome,10.239.83.0/24,2026-02-05 13:00:00
D018600,macOS,Firefox,10.57.164.0/24,2026-01-25 04:00:00
D018601,Android,Edge,10.152.210.0/24,2026-01-02 13:00:00
D018602,iOS,Chrome,10.45.60.0/24,2026-01-12 19:00:00
D018603,Windows,Firefox,10.121.166.0/24,2026-01-30 05:00:00
D018604,iOS,Chrome,10.254.131.0/24,2026-01-27 04:00:00
D018605,Android,Firefox,10.116.252.0/24,2026-02-14 08:00:00
D018606,Android,Firefox,10.43.247.0/24,2026-02-01 07:00:00
D018607,Android,Firefox,10.215.180.0/24,2026-01-12 13:00:00
D018608,Android,Firefox,10.108.223.0/24,2026-01-16 22:00:00
D018609,Android,Firefox,10.160.154.0/24,2026-01-12 00:00:00
D018610,Android,Firefox,10.155.11.0/24,2026-02-05 23:00:00
D018611,iOS,Chrome,10.213.66.0/24,2026-01-21 00:00:00
D018612,Android,Chrome,10.245.210.0/24,2026-01-28 22:00:00
D018613,iOS,Chrome,10.157.123.0/24,2026-01-17 22:00:00
D018614,Android,Chrome,10.248.154.0/24,2026-01-30 20:00:00
D018615,Android,Firefox,10.209.36.0/24,2026-01-01 11:00:00
D018616,Windows,Chrome,10.8.208.0/24,2026-02-11 06:00:00
D018617,Android,Edge,10.234.162.0/24,2026-01-27 11:00:00
D018618,macOS,Firefox,10.126.30.0/24,2026-01-04 19:00:00
D018619,Android,Firefox,10.158.56.0/24,2026-01-17 12:00:00
D018620,iOS,Chrome,10.110.207.0/24,2026-01-21 14:00:00
D018621,Android,Firefox,10.61.36.0/24,2026-02-08 03:00:00
D018622,Android,Edge,10.146.188.0/24,2026-02-01 09:00:00
D018623,Windows,Edge,10.226.229.0/24,2026-02-03 11:00:00
D018624,Android,Edge,10.185.100.0/24,2026-01-04 15:00:00
D018625,Android,Chrome,10.159.36.0/24,2026-01-14 08:00:00
D018626,iOS,Safari,10.207.31.0/24,2026-02-14 09:00:00
D018627,Android,Chrome,10.107.176.0/24,2026-01-22 09:00:00
D018628,Android,Edge,10.85.123.0/24,2026-01-13 20:00:00
D018629,iOS,Chrome,10.199.173.0/24,2026-01-19 21:00:00
D018630,Android,Edge,10.59.230.0/24,2026-01-15 08:00:00
D018631,iOS,Chrome,10.35.21.0/24,2026-01-05 02:00:00
D018632,Windows,Edge,10.217.133.0/24,2026-01-09 04:00:00
D018633,Android,Edge,10.149.61.0/24,2026-02-08 00:00:00
D018634,Windows,Chrome,10.152.92.0/24,2026-01-28 00:00:00
D018635,Android,Firefox,10.7.122.0/24,2026-01-27 23:00:00
D018636,Android,Firefox,10.58.163.0/24,2026-01-24 17:00:00
D018637,Android,Edge,10.190.185.0/24,2026-01-30 21:00:00
D018638,Windows,Firefox,10.171.229.0/24,2026-02-09 18:00:00
D018639,iOS,Safari,10.245.211.0/24,2026-01-18 15:00:00
D018640,macOS,Chrome,10.73.254.0/24,2026-01-27 11:00:00
D018641,Android,Firefox,10.111.225.0/24,2026-01-17 14:00:00
