dispute_id,order_id,account_id,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,respond_by,proof_of_service,explanation_letter,refund_confirmation,access_activity_log,refund_cancellation_policy,terms_and_conditions
DIS0000538,ORD0065487,A008853,2026-02-16 09:47:20.880727192,arbitration,item_not_received,,2026-02-23 09:47:20.880727192,True,False,False,True,True,True
DIS0000539,ORD0065533,A016639,2026-02-17 18:02:55.818870564,retrieval,unauthorized_transaction,,2026-02-24 18:02:55.818870564,False,True,True,False,True,True
DIS0000540,ORD0065553,A025387,2026-02-20 15:34:19.630009532,retrieval,not_as_described,,2026-02-27 15:34:19.630009532,True,True,True,True,True,True
DIS0000541,ORD0065555,A020118,2026-01-23 23:55:20.778990474,retrieval,item_not_received,,2026-01-30 23:55:20.778990474,True,False,False,True,True,True
DIS0000542,ORD0065580,A027065,2026-01-23 16:16:48.196474003,retrieval,item_not_received,,2026-01-30 16:16:48.196474003,True,True,True,False,True,True
DIS0000543,ORD0065586,A005552,2026-01-26 15:45:04.935275483,pre_arbitration,item_not_received,,2026-02-02 15:45:04.935275483,True,False,True,True,True,True
DIS0000544,ORD0065943,A002272,2026-01-31 03:17:13.202152599,retrieval,item_not_received,,2026-02-07 03:17:13.202152599,True,True,False,False,False,True
DIS0000545,ORD0065945,A028942,2026-01-28 23:46:10.865759605,retrieval,item_not_received,,2026-02-04 23:46:10.865759605,False,True,True,True,True,True
DIS0000546,ORD0066004,A019663,2026-02-01 19:53:57.590140164,pre_arbitration,item_not_received,,2026-02-08 19:53:57.590140164,True,True,False,True,True,False
DIS0000547,ORD0066047,A003501,2026-02-23 02:17:10.219385817,retrieval,not_as_described,,2026-03-01 00:00:00.000000000,True,False,True,False,False,True
DIS0000548,ORD0066102,A028293,2026-02-08 12:34:26.441880021,retrieval,duplicate_charge,,2026-02-15 12:34:26.441880021,True,False,True,True,True,True
DIS0000549,ORD0066103,A028293,2026-02-11 06:36:00.441461514,pre_arbitration,item_not_received,,2026-02-18 06:36:00.441461514,True,False,True,False,False,True
DIS0000550,ORD0066126,A009789,2026-02-17 14:43:45.911063224,retrieval,item_not_received,,2026-02-24 14:43:45.911063224,True,True,True,False,True,False
DIS0000551,ORD0066191,A025725,2026-02-18 22:58:48.433569490,pre_arbitration,not_as_described,,2026-02-25 22:58:48.433569490,False,True,True,False,True,True
DIS0000552,ORD0066211,A022340,2026-01-27 05:38:26.895040705,retrieval,not_as_described,,2026-02-03 05:38:26.895040705,True,True,False,False,True,True
DIS0000553,ORD0066294,A000144,2026-02-23 02:48:15.515474350,pre_arbitration,not_as_described,,2026-03-01 00:00:00.000000000,True,True,False,True,True,True
DIS0000554,ORD0066297,A018279,2026-02-05 17:59:13.259221798,retrieval,item_not_received,,2026-02-12 17:59:13.259221798,True,True,True,False,True,True
DIS0000555,ORD0066416,A025026,2026-02-18 22:22:59.510217986,retrieval,item_not_received,,2026-02-25 22:22:59.510217986,True,True,False,True,True,True
DIS0000556,ORD0066452,A024977,2026-02-17 04:56:20.520174797,retrieval,not_as_described,,2026-02-24 04:56:20.520174797,True,True,True,False,True,True
DIS0000557,ORD0066514,A014879,2026-02-05 13:47:54.860749770,retrieval,not_as_described,,2026-02-12 13:47:54.860749770,False,True,False,False,True,True
DIS0000558,ORD0066661,A014777,2026-01-31 11:32:46.282229236,pre_arbitration,item_not_received,,2026-02-07 11:32:46.282229236,True,False,True,False,True,True
DIS0000559,ORD0066668,A014777,2026-02-22 18:26:02.854999410,arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,False,True,False
DIS0000560,ORD0066669,A002484,2026-02-08 08:14:11.657048400,retrieval,item_not_received,,2026-02-15 08:14:11.657048400,True,False,True,True,True,True
DIS0000561,ORD0066698,A000503,2026-02-07 23:39:28.266671068,retrieval,not_as_described,,2026-02-14 23:39:28.266671068,False,True,False,False,True,False
DIS0000562,ORD0066728,A003979,2026-01-24 13:18:25.375766987,pre_arbitration,duplicate_charge,,2026-01-31 13:18:25.375766987,True,False,False,False,False,False
DIS0000563,ORD0066731,A003979,2026-02-16 16:56:01.076764285,retrieval,item_not_received,,2026-02-23 16:56:01.076764285,True,False,True,False,True,True
DIS0000564,ORD0066847,A009792,2026-02-03 18:10:12.564164987,retrieval,duplicate_charge,,2026-02-10 18:10:12.564164987,True,True,True,False,True,True
DIS0000565,ORD0066878,A025079,2026-02-18 01:03:07.731342529,retrieval,duplicate_charge,,2026-02-25 01:03:07.731342529,True,True,False,False,True,True
DIS0000566,ORD0066897,A027224,2026-02-19 20:24:34.075790970,retrieval,item_not_received,,2026-02-26 20:24:34.075790970,True,False,False,True,True,True
DIS0000567,ORD0066903,A009006,2026-02-13 18:37:41.567153161,retrieval,not_as_described,,2026-02-20 18:37:41.567153161,True,False,True,False,True,True
DIS0000568,ORD0067238,A005439,2026-01-09 08:13:13.274352078,pre_arbitration,item_not_received,,2026-01-16 08:13:13.274352078,True,True,False,False,False,False
DIS0000569,ORD0067372,A027983,2026-02-21 22:59:43.134856920,retrieval,not_as_described,,2026-02-28 22:59:43.134856920,True,False,True,False,True,True
DIS0000570,ORD0067388,A016815,2026-01-22 15:17:22.043701185,pre_arbitration,not_as_described,,2026-01-29 15:17:22.043701185,True,False,True,True,True,True
DIS0000571,ORD0067474,A003198,2026-02-08 13:50:22.397694082,pre_arbitration,item_not_received,,2026-02-15 13:50:22.397694082,True,False,True,False,True,False
DIS0000572,ORD0067489,A025391,2026-02-19 21:31:35.506688946,retrieval,item_not_received,,2026-02-26 21:31:35.506688946,False,True,True,False,True,True
DIS0000573,ORD0067560,A028220,2026-02-06 12:53:51.343812975,pre_arbitration,not_as_described,,2026-02-13 12:53:51.343812975,False,True,False,False,True,True
DIS0000574,ORD0067594,A020071,2026-02-08 10:55:04.845149298,pre_arbitration,item_not_received,,2026-02-15 10:55:04.845149298,True,True,False,True,True,True
DIS0000575,ORD0067598,A020071,2026-02-21 17:13:17.075027038,pre_arbitration,not_as_described,,2026-02-28 17:13:17.075027038,False,True,True,False,True,False
DIS0000576,ORD0067720,A028769,2026-02-15 10:23:32.697640255,retrieval,unauthorized_transaction,,2026-02-22 10:23:32.697640255,True,True,True,True,False,True
DIS0000577,ORD0067740,A019659,2026-01-31 11:54:04.310332166,retrieval,duplicate_charge,,2026-02-07 11:54:04.310332166,True,True,True,False,True,False
DIS0000578,ORD0067743,A019659,2026-02-09 07:52:23.186736795,retrieval,item_not_received,,2026-02-16 07:52:23.186736795,True,False,False,False,True,True
DIS0000579,ORD0067808,A007468,2026-02-20 21:32:36.066317690,retrieval,not_as_described,,2026-02-27 21:32:36.066317690,False,True,False,True,True,False
DIS0000580,ORD0067870,A015006,2026-01-22 21:29:52.634453660,pre_arbitration,not_as_described,,2026-01-29 21:29:52.634453660,False,True,True,False,True,True
DIS0000581,ORD0067896,A015476,2026-02-13 07:51:29.123395753,retrieval,item_not_received,,2026-02-20 07:51:29.123395753,True,False,False,True,False,True
DIS0000582,ORD0067981,A022860,2026-01-22 08:21:16.965716968,retrieval,not_as_described,,2026-01-29 08:21:16.965716968,False,True,True,True,False,True
DIS0000583,ORD0068026,A001032,2026-02-08 13:22:29.165103407,retrieval,item_not_received,,2026-02-15 13:22:29.165103407,True,False,True,True,True,True
DIS0000584,ORD0068037,A008303,2026-02-07 09:20:37.785244985,retrieval,item_not_received,,2026-02-14 09:20:37.785244985,True,False,True,False,True,True
DIS0000585,ORD0068133,A021159,2026-02-06 05:08:02.990516965,retrieval,duplicate_charge,,2026-02-13 05:08:02.990516965,True,True,False,True,True,True
DIS0000586,ORD0068140,A020571,2026-02-09 17:38:12.084238537,pre_arbitration,not_as_described,,2026-02-16 17:38:12.084238537,False,False,True,False,True,True
DIS0000587,ORD0068210,A028411,2026-02-16 04:07:25.124529691,pre_arbitration,item_not_received,,2026-02-23 04:07:25.124529691,True,False,False,True,True,True
DIS0000588,ORD0068265,A011763,2026-02-13 11:47:38.450972165,retrieval,item_not_received,,2026-02-20 11:47:38.450972165,True,False,False,True,True,True
DIS0000589,ORD0068289,A010271,2026-02-03 20:19:22.503424954,retrieval,not_as_described,,2026-02-10 20:19:22.503424954,True,True,False,True,True,True
DIS0000590,ORD0068326,A027784,2026-01-29 18:18:39.934846115,pre_arbitration,not_as_described,,2026-02-05 18:18:39.934846115,False,True,False,True,True,False
DIS0000591,ORD0068334,A009521,2026-02-07 08:37:33.832790287,pre_arbitration,item_not_received,,2026-02-14 08:37:33.832790287,True,True,True,True,True,False
DIS0000592,ORD0068428,A022248,2026-02-04 11:07:38.588871770,pre_arbitration,item_not_received,,2026-02-11 11:07:38.588871770,True,False,False,False,True,False
DIS0000593,ORD0068432,A022248,2026-02-21 10:37:54.813437172,retrieval,item_not_received,,2026-02-28 10:37:54.813437172,True,False,False,False,False,False
DIS0000594,ORD0068472,A014869,2026-01-24 20:08:12.417694007,retrieval,item_not_received,,2026-01-31 20:08:12.417694007,True,False,True,False,True,True
DIS0000595,ORD0068512,A027286,2026-02-03 18:26:01.660566816,retrieval,item_not_received,,2026-02-10 18:26:01.660566816,True,False,False,True,True,True
DIS0000596,ORD0068515,A015175,2026-02-08 05:47:16.622516270,pre_arbitration,not_as_described,,2026-02-15 05:47:16.622516270,True,False,False,False,False,True
DIS0000597,ORD0068519,A015175,2026-02-24 11:35:00.804860743,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,True,True,False,True,True
DIS0000598,ORD0068566,A004859,2026-02-18 06:49:46.825256314,retrieval,not_as_described,,2026-02-25 06:49:46.825256314,True,True,False,False,True,True
DIS0000599,ORD0068591,A014275,2026-02-02 16:17:51.006323802,retrieval,duplicate_charge,,2026-02-09 16:17:51.006323802,True,True,True,False,False,True
DIS0000600,ORD0068623,A025946,2026-02-19 14:24:00.094201788,retrieval,duplicate_charge,,2026-02-26 14:24:00.094201788,False,True,False,False,True,True
DIS0000601,ORD0068679,A022205,2026-02-01 15:15:19.560827079,retrieval,item_not_received,,2026-02-08 15:15:19.560827079,False,True,False,False,True,False
DIS0000602,ORD0068903,A005150,2026-01-13 11:19:26.054097504,retrieval,not_as_described,,2026-01-20 11:19:26.054097504,False,False,True,False,True,True
DIS0000603,ORD0068993,A002975,2026-01-19 20:43:30.509137279,arbitration,unauthorized_transaction,,2026-01-26 20:43:30.509137279,True,True,False,False,True,True
DIS0000604,ORD0068995,A002975,2026-01-22 23:25:50.637874314,retrieval,not_as_described,,2026-01-29 23:25:50.637874314,False,False,True,True,True,False
DIS0000605,ORD0069050,A009518,2026-02-06 03:24:54.376467747,retrieval,item_not_received,,2026-02-13 03:24:54.376467747,True,True,False,True,False,True
DIS0000606,ORD0069165,A008231,2026-02-14 09:54:09.078990676,retrieval,duplicate_charge,,2026-02-21 09:54:09.078990676,True,False,True,True,False,True
DIS0000607,ORD0069294,A026116,2026-01-16 03:28:00.416946584,retrieval,duplicate_charge,,2026-01-23 03:28:00.416946584,True,True,True,False,True,False
DIS0000608,ORD0069336,A023022,2026-02-23 18:44:47.281333253,arbitration,duplicate_charge,,2026-03-01 00:00:00.000000000,True,True,True,True,True,True
DIS0000609,ORD0069415,A020033,2026-01-14 00:36:30.931082191,pre_arbitration,unauthorized_transaction,,2026-01-21 00:36:30.931082191,True,False,True,True,True,False
DIS0000610,ORD0069419,A020033,2026-01-31 02:21:43.543713343,retrieval,item_not_received,,2026-02-07 02:21:43.543713343,True,False,False,True,True,True
DIS0000611,ORD0069464,A029072,2026-02-09 04:09:06.908224475,retrieval,duplicate_charge,,2026-02-16 04:09:06.908224475,False,False,True,False,False,False
DIS0000612,ORD0069517,A014601,2026-02-13 14:50:45.695253880,arbitration,unauthorized_transaction,,2026-02-20 14:50:45.695253880,True,False,True,False,True,True
DIS0000613,ORD0069655,A026674,2026-02-16 08:46:13.577685606,retrieval,item_not_received,,2026-02-23 08:46:13.577685606,False,True,False,True,False,True
DIS0000614,ORD0069688,A024297,2026-02-05 01:05:18.980472246,retrieval,item_not_received,,2026-02-12 01:05:18.980472246,True,True,False,True,True,True
DIS0000615,ORD0069693,A024297,2026-02-20 12:42:32.496544506,pre_arbitration,item_not_received,,2026-02-27 12:42:32.496544506,True,True,True,True,True,False
DIS0000616,ORD0069838,A019892,2026-02-22 06:11:28.568867635,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,False,True,False
DIS0000617,ORD0070029,A017263,2026-02-23 23:25:57.493788454,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,True,True,False,True,True
DIS0000618,ORD0070073,A000013,2026-01-26 20:51:40.909965372,retrieval,item_not_received,,2026-02-02 20:51:40.909965372,True,False,True,True,True,True
DIS0000619,ORD0070134,A006502,2026-02-20 17:06:43.050593382,pre_arbitration,not_as_described,,2026-02-27 17:06:43.050593382,True,True,False,True,True,True
DIS0000620,ORD0070197,A021352,2026-02-21 05:20:14.654391313,retrieval,item_not_received,,2026-02-28 05:20:14.654391313,True,False,True,False,True,True
DIS0000621,ORD0070229,A007899,2026-02-10 10:30:11.060921321,pre_arbitration,unauthorized_transaction,,2026-02-17 10:30:11.060921321,True,False,False,False,True,True
DIS0000622,ORD0070336,A019414,2026-02-20 01:14:44.860072859,arbitration,duplicate_charge,,2026-02-27 01:14:44.860072859,True,True,True,False,False,True
DIS0000623,ORD0070339,A005978,2026-02-04 17:12:48.445543480,pre_arbitration,duplicate_charge,,2026-02-11 17:12:48.445543480,False,False,False,False,False,True
DIS0000624,ORD0070380,A007346,2026-02-24 05:39:12.495910582,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,False,True,True
DIS0000625,ORD0070476,A011423,2026-02-24 04:17:59.730764786,retrieval,unauthorized_transaction,,2026-03-01 00:00:00.000000000,True,True,False,True,True,True
DIS0000626,ORD0070524,A009681,2026-02-21 17:48:20.530447525,pre_arbitration,item_not_received,,2026-02-28 17:48:20.530447525,True,True,False,False,True,True
DIS0000627,ORD0070666,A027663,2026-02-16 07:37:35.807483399,retrieval,duplicate_charge,,2026-02-23 07:37:35.807483399,True,False,False,False,True,True
DIS0000628,ORD0070667,A027663,2026-02-20 20:19:44.163581715,pre_arbitration,item_not_received,,2026-02-27 20:19:44.163581715,False,False,True,False,True,True
DIS0000629,ORD0070817,A025259,2026-02-06 04:52:52.400869879,retrieval,duplicate_charge,,2026-02-13 04:52:52.400869879,True,True,True,True,True,True
DIS0000630,ORD0070821,A013870,2026-02-06 11:38:14.878657815,retrieval,item_not_received,,2026-02-13 11:38:14.878657815,True,True,True,True,True,False
DIS0000631,ORD0070885,A024509,2026-02-12 19:07:21.699500601,retrieval,item_not_received,,2026-02-19 19:07:21.699500601,True,True,False,False,True,True
DIS0000632,ORD0070961,A008287,2026-02-11 12:11:55.403652974,pre_arbitration,item_not_received,,2026-02-18 12:11:55.403652974,True,True,False,False,True,True
DIS0000633,ORD0070981,A029554,2026-02-18 16:28:28.102262926,arbitration,duplicate_charge,,2026-02-25 16:28:28.102262926,True,True,True,True,True,False
DIS0000634,ORD0071056,A021246,2026-02-02 16:45:17.317267022,pre_arbitration,item_not_received,,2026-02-09 16:45:17.317267022,True,False,True,True,True,False
DIS0000635,ORD0071091,A019512,2026-01-23 02:17:51.941947677,retrieval,item_not_received,,2026-01-30 02:17:51.941947677,False,True,True,False,False,False
DIS0000636,ORD0071110,A024350,2026-02-11 03:17:48.946102329,retrieval,not_as_described,,2026-02-18 03:17:48.946102329,True,True,True,True,False,True
DIS0000637,ORD0071211,A005750,2026-02-12 14:05:39.597529465,pre_arbitration,not_as_described,,2026-02-19 14:05:39.597529465,False,True,True,False,False,True
DIS0000638,ORD0071215,A014393,2026-01-25 06:31:53.695153432,pre_arbitration,unauthorized_transaction,,2026-02-01 06:31:53.695153432,False,True,False,True,True,True
DIS0000639,ORD0071219,A014393,2026-02-10 10:54:04.110037960,retrieval,not_as_described,,2026-02-17 10:54:04.110037960,True,True,True,False,True,True
DIS0000640,ORD0071270,A008115,2026-02-06 18:26:39.087336827,retrieval,item_not_received,,2026-02-13 18:26:39.087336827,True,False,False,False,True,False
DIS0000641,ORD0071339,A003263,2026-02-20 08:35:40.358209596,pre_arbitration,item_not_received,,2026-02-27 08:35:40.358209596,False,True,False,False,True,False
DIS0000642,ORD0071341,A019717,2026-01-31 14:31:19.525718685,retrieval,item_not_received,,2026-02-07 14:31:19.525718685,True,False,True,False,False,True
DIS0000643,ORD0071374,A025985,2026-02-08 10:47:28.272986924,pre_arbitration,item_not_received,,2026-02-15 10:47:28.272986924,True,True,True,True,True,True
DIS0000644,ORD0071388,A021663,2026-01-28 23:41:11.028463627,retrieval,duplicate_charge,,2026-02-04 23:41:11.028463627,True,True,False,False,True,True
DIS0000645,ORD0071504,A012077,2026-02-05 19:58:47.268356368,pre_arbitration,item_not_received,,2026-02-12 19:58:47.268356368,True,True,True,True,True,True
DIS0000646,ORD0071506,A012077,2026-02-21 04:35:24.576940304,retrieval,item_not_received,,2026-02-28 04:35:24.576940304,True,False,False,True,True,False
DIS0000647,ORD0071528,A024643,2026-01-17 17:36:44.820428525,arbitration,not_as_described,,2026-01-24 17:36:44.820428525,True,True,True,True,False,True
DIS0000648,ORD0071635,A019880,2026-02-14 18:20:00.516632743,retrieval,not_as_described,,2026-02-21 18:20:00.516632743,True,True,False,True,True,True
DIS0000649,ORD0071670,A009166,2026-02-10 22:59:27.580484393,retrieval,item_not_received,,2026-02-17 22:59:27.580484393,False,True,True,True,True,True
DIS0000650,ORD0071709,A025775,2026-02-02 01:16:14.611338259,arbitration,unauthorized_transaction,,2026-02-09 01:16:14.611338259,True,False,True,True,True,True
DIS0000651,ORD0071750,A018989,2026-02-12 06:36:03.138413342,retrieval,not_as_described,,2026-02-19 06:36:03.138413342,True,True,True,False,True,True
DIS0000652,ORD0071777,A022333,2026-02-21 10:13:05.397905760,retrieval,unauthorized_transaction,,2026-02-28 10:13:05.397905760,True,True,True,False,True,True
DIS0000653,ORD0071802,A010925,2026-02-11 19:18:59.672382685,retrieval,item_not_received,,2026-02-18 19:18:59.672382685,False,False,False,True,False,True
DIS0000654,ORD0071855,A024795,2026-02-14 19:54:01.175987540,retrieval,not_as_described,,2026-02-21 19:54:01.175987540,True,True,True,True,True,False
DIS0000655,ORD0071923,A020235,2026-02-18 19:14:50.221973503,retrieval,item_not_received,,2026-02-25 19:14:50.221973503,False,False,True,True,True,False
DIS0000656,ORD0071981,A029652,2026-01-28 08:02:45.734754097,retrieval,item_not_received,,2026-02-04 08:02:45.734754097,True,False,False,False,True,False
DIS0000657,ORD0072069,A003732,2026-02-04 01:27:38.647411598,retrieval,duplicate_charge,,2026-02-11 01:27:38.647411598,False,True,True,False,False,True
DIS0000658,ORD0072097,A016317,2026-01-20 20:21:07.545990965,retrieval,unauthorized_transaction,,2026-01-27 20:21:07.545990965,False,False,True,False,False,True
DIS0000659,ORD0072213,A019620,2026-02-02 05:34:54.313112516,retrieval,item_not_received,,2026-02-09 05:34:54.313112516,True,True,False,True,True,True
DIS0000660,ORD0072222,A012797,2026-02-21 01:07:30.600980183,pre_arbitration,duplicate_charge,,2026-02-28 01:07:30.600980183,False,True,True,False,True,True
DIS0000661,ORD0072373,A024460,2026-01-21 22:36:50.898404252,pre_arbitration,item_not_received,,2026-01-28 22:36:50.898404252,True,True,True,False,True,True
DIS0000662,ORD0072404,A028533,2026-02-11 22:13:18.675408290,retrieval,unauthorized_transaction,,2026-02-18 22:13:18.675408290,False,False,False,True,True,False
DIS0000663,ORD0072438,A004160,2026-02-07 18:15:52.340490247,pre_arbitration,item_not_received,,2026-02-14 18:15:52.340490247,True,True,False,True,True,False
DIS0000664,ORD0072488,A007860,2026-02-14 06:32:44.442542947,retrieval,duplicate_charge,,2026-02-21 06:32:44.442542947,True,True,False,True,True,True
DIS0000665,ORD0072721,A003134,2026-02-14 20:55:38.460402315,retrieval,not_as_described,,2026-02-21 20:55:38.460402315,True,True,True,False,True,False
DIS0000666,ORD0072724,A019952,2026-02-12 11:49:12.773024626,retrieval,item_not_received,,2026-02-19 11:49:12.773024626,False,False,True,False,True,True
DIS0000667,ORD0072792,A024623,2026-02-12 00:55:38.514891061,arbitration,not_as_described,,2026-02-19 00:55:38.514891061,True,True,True,False,True,False
DIS0000668,ORD0073057,A029491,2026-01-21 14:33:47.053361826,pre_arbitration,item_not_received,,2026-01-28 14:33:47.053361826,False,True,True,False,False,True
DIS0000669,ORD0073087,A012973,2026-02-06 16:48:45.687811278,retrieval,item_not_received,,2026-02-13 16:48:45.687811278,True,True,True,False,True,True
DIS0000670,ORD0073205,A028955,2026-02-01 06:20:47.396566054,retrieval,not_as_described,,2026-02-08 06:20:47.396566054,False,True,True,True,True,True
DIS0000671,ORD0073243,A009622,2026-02-19 07:35:41.248580393,retrieval,not_as_described,,2026-02-26 07:35:41.248580393,False,False,False,True,True,True
DIS0000672,ORD0073289,A007089,2026-02-13 03:52:58.455207057,retrieval,item_not_received,,2026-02-20 03:52:58.455207057,True,True,False,True,False,True
DIS0000673,ORD0073346,A014533,2026-02-06 13:34:30.298343118,pre_arbitration,item_not_received,,2026-02-13 13:34:30.298343118,True,False,True,True,True,True
DIS0000674,ORD0073372,A008047,2026-02-21 08:08:46.775189866,pre_arbitration,item_not_received,,2026-02-28 08:08:46.775189866,True,False,False,False,False,True
DIS0000675,ORD0073553,A016888,2026-02-04 20:09:09.437450107,retrieval,item_not_received,,2026-02-11 20:09:09.437450107,False,True,True,True,True,True
DIS0000676,ORD0073613,A011407,2026-02-07 12:04:53.178583052,retrieval,not_as_described,,2026-02-14 12:04:53.178583052,True,True,True,True,True,True
DIS0000677,ORD0073800,A009228,2026-02-07 11:04:19.733869411,retrieval,item_not_received,,2026-02-14 11:04:19.733869411,False,False,True,False,True,True
DIS0000678,ORD0073923,A010793,2026-02-14 09:55:56.770066169,pre_arbitration,unauthorized_transaction,,2026-02-21 09:55:56.770066169,False,False,True,False,True,True
DIS0000679,ORD0073938,A001540,2026-02-18 14:20:00.599009520,retrieval,item_not_received,,2026-02-25 14:20:00.599009520,True,False,False,False,True,True
DIS0000680,ORD0073943,A014047,2026-01-29 06:48:20.985320030,retrieval,duplicate_charge,,2026-02-05 06:48:20.985320030,True,True,True,True,True,True
DIS0000681,ORD0074052,A020841,2026-02-19 22:35:17.945608863,pre_arbitration,item_not_received,,2026-02-26 22:35:17.945608863,True,True,True,True,True,True
DIS0000682,ORD0074089,A006520,2026-02-07 19:41:15.179877728,retrieval,not_as_described,,2026-02-14 19:41:15.179877728,True,True,True,True,True,True
DIS0000683,ORD0074090,A006520,2026-02-12 04:48:12.831671410,retrieval,not_as_described,,2026-02-19 04:48:12.831671410,True,False,True,True,True,False
DIS0000684,ORD0074097,A029435,2026-02-20 08:18:06.455789038,retrieval,item_not_received,,2026-02-27 08:18:06.455789038,True,True,True,True,True,True
DIS0000685,ORD0074130,A012326,2026-02-10 02:54:29.989004536,retrieval,item_not_received,,2026-02-17 02:54:29.989004536,True,True,True,False,True,True
DIS0000686,ORD0074210,A007999,2026-02-03 04:17:21.361050392,retrieval,item_not_received,,2026-02-10 04:17:21.361050392,True,True,True,False,True,True
DIS0000687,ORD0074266,A014317,2026-02-04 23:19:49.602239108,arbitration,item_not_received,,2026-02-11 23:19:49.602239108,True,False,False,True,False,True
DIS0000688,ORD0074361,A019408,2026-02-19 23:55:00.886029010,pre_arbitration,item_not_received,,2026-02-26 23:55:00.886029010,True,True,True,True,True,True
DIS0000689,ORD0074540,A016220,2026-02-04 19:05:50.865165347,retrieval,item_not_received,,2026-02-11 19:05:50.865165347,True,True,False,False,True,True
DIS0000690,ORD0074549,A021307,2026-01-27 12:33:19.524042649,retrieval,duplicate_charge,,2026-02-03 12:33:19.524042649,True,False,False,True,True,True
DIS0000691,ORD0074559,A020261,2026-02-06 14:44:15.055960539,retrieval,item_not_received,,2026-02-13 14:44:15.055960539,True,False,True,False,False,True
DIS0000692,ORD0074634,A028454,2026-01-13 23:50:15.741450740,pre_arbitration,item_not_received,,2026-01-20 23:50:15.741450740,True,True,True,True,True,True
DIS0000693,ORD0074650,A026246,2026-02-04 13:28:17.009205948,retrieval,item_not_received,,2026-02-11 13:28:17.009205948,False,False,False,True,True,False
DIS0000694,ORD0074671,A022463,2026-02-25 09:58:46.253099414,arbitration,unauthorized_transaction,,2026-03-01 00:00:00.000000000,True,True,True,False,True,True
DIS0000695,ORD0074709,A002487,2026-01-22 22:26:31.211316637,arbitration,item_not_received,,2026-01-29 22:26:31.211316637,True,False,False,True,True,True
DIS0000696,ORD0074815,A005824,2026-01-21 11:08:05.575685839,retrieval,not_as_described,,2026-01-28 11:08:05.575685839,True,True,False,True,True,True
DIS0000697,ORD0074968,A006205,2026-02-12 14:31:06.662316014,pre_arbitration,item_not_received,,2026-02-19 14:31:06.662316014,True,False,True,True,True,True
DIS0000698,ORD0075127,A025722,2026-02-01 20:01:03.737679629,pre_arbitration,item_not_received,,2026-02-08 20:01:03.737679629,True,True,False,True,False,True
DIS0000699,ORD0075182,A016656,2026-01-28 12:14:17.667500490,pre_arbitration,item_not_received,,2026-02-04 12:14:17.667500490,True,False,False,True,True,False
DIS0000700,ORD0075245,A023954,2026-02-18 06:55:29.402085731,retrieval,item_not_received,,2026-02-25 06:55:29.402085731,True,True,True,False,True,True
DIS0000701,ORD0075261,A001376,2026-02-06 17:50:55.993595428,retrieval,unauthorized_transaction,,2026-02-13 17:50:55.993595428,True,True,False,False,True,True
DIS0000702,ORD0075375,A014649,2026-02-20 02:47:38.944222972,retrieval,not_as_described,,2026-02-27 02:47:38.944222972,False,True,False,False,False,False
DIS0000703,ORD0075651,A007877,2026-01-25 18:05:02.913395761,pre_arbitration,item_not_received,,2026-02-01 18:05:02.913395761,True,True,True,True,True,True
DIS0000704,ORD0075656,A007877,2026-02-06 10:25:51.939069180,retrieval,duplicate_charge,,2026-02-13 10:25:51.939069180,True,True,True,True,True,True
DIS0000705,ORD0075728,A029355,2026-01-26 01:39:49.946396898,pre_arbitration,not_as_described,,2026-02-02 01:39:49.946396898,False,True,True,True,True,True
DIS0000706,ORD0075772,A027362,2026-02-11 15:54:48.023961575,retrieval,item_not_received,,2026-02-18 15:54:48.023961575,True,False,True,False,True,True
DIS0000707,ORD0075779,A025384,2026-02-19 12:55:31.836334134,retrieval,item_not_received,,2026-02-26 12:55:31.836334134,True,False,True,False,False,False
DIS0000708,ORD0075787,A026919,2026-02-03 04:26:11.892456300,pre_arbitration,item_not_received,,2026-02-10 04:26:11.892456300,True,True,True,False,True,True
DIS0000709,ORD0075820,A005908,2026-02-05 07:12:18.391089178,retrieval,unauthorized_transaction,,2026-02-12 07:12:18.391089178,True,False,True,True,True,True
DIS0000710,ORD0075895,A028249,2026-02-24 22:40:24.616860192,pre_arbitration,not_as_described,,2026-03-01 00:00:00.000000000,True,False,False,True,True,False
DIS0000711,ORD0075928,A010393,2026-01-30 22:54:02.397174710,retrieval,not_as_described,,2026-02-06 22:54:02.397174710,True,True,False,False,True,False
DIS0000712,ORD0075933,A010393,2026-02-18 09:07:11.790909271,retrieval,not_as_described,,2026-02-25 09:07:11.790909271,True,True,False,False,True,True
DIS0000713,ORD0075935,A015387,2026-01-22 16:26:10.313883628,retrieval,item_not_received,,2026-01-29 16:26:10.313883628,True,False,True,False,True,False
DIS0000714,ORD0075948,A012096,2026-02-21 08:40:26.345113801,arbitration,duplicate_charge,,2026-02-28 08:40:26.345113801,True,True,True,True,True,True
DIS0000715,ORD0075952,A004493,2026-02-16 03:11:23.635607760,pre_arbitration,item_not_received,,2026-02-23 03:11:23.635607760,True,True,False,False,True,True
DIS0000716,ORD0075975,A016256,2026-02-23 20:26:17.805444312,pre_arbitration,duplicate_charge,,2026-03-01 00:00:00.000000000,True,True,False,False,True,True
