account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,distinct_coupon_count,max_discount_ratio,rare_coupon_count,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,total_failed_orders,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,account_lifetime_days,avg_order_gap_days,recent_activity_ratio,evening_order_ratio,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,has_shared_device_and_address,has_shared_payment_and_phone,shared_entity_types_count,shared_ip_prefix_count,degree_centrality,eigenvector_centrality,pagerank,triangle_count,clustering_coefficient,connected_component_size,shared_edge_count,shared_edge_weight_sum,edge_shares_device,edge_shares_payment,edge_shares_phone,edge_shares_address,edge_shares_ip,edge_shares_coupon,community_id,community_size,community_return_rate,community_refund_rate,community_avg_order_value,community_total_orders,community_avg_dispute_rate,community_max_return_rate,community_avg_coupon_usage,neighbor_avg_return_rate,looks_bargain,looks_office
A026804,3.0,28300.0,9433.333333333334,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0168275,1.0,0.0504825,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.384027777777778,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.996665441868124,4.998332720934062,0.3333333333333333,0.0,0.0,0.0,148.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.00010000333344444814,6.101173208980476e-08,3.490688776980162e-05,0,0.0,23658,3,1.9,0,0,1,1,0,1,17,298,0.13850719563806813,0.1276810531005162,5870.189847903774,940.0,0.0053917652072014485,1.0,0.19788464704572087,0.25,0,1
A026805,2.0,10930.0,5465.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.459722222222222,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.8203582703896295,4.8203582703896295,0.0,0.5,0.0,0.0,113.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,5697,1,0.0,0.0,5465.0,2.0,0.0,0.0,0.0,0.0,0,1
A026806,6.0,24830.0,4138.333333333333,2.0,2.0,1.0,1.0,5.0,1.0,0.3333333333333333,0.0781123803474735,2.0,0.2477983870967741,2.0,1.0,96.0,1.0,2980.0,0.0,0,0.2,0.1666666666666666,0.0,27.41180555555556,0.0,1.0,6.0,0.0,0.0,1.0,0.1666666666666666,22.260115795772386,4.452023159154468,0.1666666666666666,0.1666666666666666,0.0,0.0,270.0,3.5,5.0,2.5,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0003666788892963099,6.703334548667439e-06,5.773805149220603e-05,10,0.12363636363636363,23658,11,6.3,5,0,0,0,1,5,96,134,0.14010305614783225,0.12789031035299692,5472.299307036247,438.0,0.0037313432835820895,1.0,0.14642264866145463,0.12764003673094582,0,0
A026807,1.0,1640.0,1640.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.502777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,3.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0,0.00013333777792593087,1.3680986219951687e-06,3.2874301662935704e-05,2,0.24135674577595276,23658,4,3.3,1,2,0,0,1,0,24,275,0.14743156843156843,0.13497580197580197,5606.560691530692,824.0,0.008636363636363636,1.0,0.19279542679542677,0.125,0,0
A026808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.380555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,5698,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A026809,1.0,4120.0,4120.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.41875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.00013333777792593087,3.108730977886791e-05,3.957549261596265e-05,1,0.16666666666666666,23658,4,3.7,2,0,1,1,0,0,46,234,0.14093915343915342,0.12639228055894722,5890.839302672636,783.0,0.002136752136752137,1.0,0.1804945054945055,0.2222222222222222,0,1
A026810,3.0,17330.0,5776.666666666667,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.420833333333333,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.131590142515394,1.565795071257697,1.0,0.0,0.0,0.0,75.0,3.5,5.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.00013333777792593087,1.4898567512977176e-05,3.7199983933593904e-05,6,1.0,23658,4,4.0,4,0,0,0,0,0,30,259,0.13091101305387018,0.12356591285162713,5615.874195624196,798.0,0.0015168229453943738,1.0,0.18039621253906968,0.125,0,0
A026811,1.0,11720.0,11720.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.284027777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,5699,1,0.0,0.0,11720.0,1.0,0.0,0.0,0.0,0.0,0,0
A026812,6.0,48480.0,8080.0,1.0,3.0,1.0,2.0,4.0,2.0,0.1666666666666666,0.0446773611111111,1.0,0.2680641666666666,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,39.300694444444446,0.0,3.0,4.0,0.0,0.0,0.0,0.0,33.61168802278326,6.722337604556643,0.5,0.0,0.0,0.0,87.0,3.0,2.0,2.6666666666666665,5.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0002000066668888963,4.2153326704672744e-06,5.406317031690597e-05,2,0.13333333333333333,23658,6,5.7,2,1,2,1,0,0,69,196,0.16186426951733074,0.14475826044703596,6226.722222222222,638.0,0.007762390670553935,1.0,0.18113662131519273,0.18055555555555555,0,1
A026813,10.0,68530.0,6853.0,1.0,1.0,1.0,2.0,10.0,0.0,0.3,0.052303967452473,3.0,0.2692458100558659,3.0,1.0,96.0,1.0,2320.0,0.0,0,0.1,0.1,0.0,43.484027777777776,0.0,0.0,3.0,0.0,0.0,1.0,0.0,27.579764409872936,3.0644182677636573,0.0,0.4,0.0,0.0,74.0,5.0,4.0,3.0,2.0,2.0,1.0,2.5,3.0,1.0,0.0,4.0,4.0,0.0003666788892963099,1.73977186317524e-05,7.282249395218016e-05,7,0.11272727272727273,23658,11,7.8,4,2,1,0,0,4,32,252,0.16266620284477426,0.15593434343434345,5500.375485295128,799.0,0.004965327881994549,1.0,0.19666620857097047,0.12258297258297257,0,0
A026814,1.0,3270.0,3270.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0806330275229357,1.0,0.0806330275229357,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.483333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.00013333777792593087,6.927163361297453e-05,4.007962649955865e-05,1,0.11666666666666665,23658,4,2.6,0,0,1,2,0,1,83,160,0.14250045093795094,0.1322375541125541,5821.065047799422,506.0,0.025337301587301585,1.0,0.16006741522366522,0.03125,1,1
A026815,4.0,6810.0,1702.5,2.0,2.0,1.0,2.0,4.0,0.0,0.25,0.0240338983050847,1.0,0.0961355932203389,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.27430555555556,0.0,2.0,4.0,0.0,0.0,0.0,0.0,21.896916928554276,7.29897230951809,0.5,0.0,0.0,0.0,152.0,1.5,1.0,2.0,2.0,2.0,1.0,3.5,5.0,0.0,0.0,4.0,0.0,0.00026667555585186174,0.0006885861083151903,7.565306604763098e-05,2,0.04285714285714286,23658,8,6.1,1,3,1,1,0,2,20,295,0.1492050040355125,0.13944444444444445,5812.458178638687,895.0,0.004378531073446327,1.0,0.18394538606403013,0.3427083333333333,0,1
A026816,7.0,51460.0,7351.428571428572,1.0,1.0,1.0,1.0,7.0,0.0,0.4285714285714285,0.1019099655408856,3.0,0.2565051813471503,3.0,1.0,120.0,1.0,2410.0,0.0,0,0.1428571428571428,0.1428571428571428,0.0,36.31527777777778,0.0,0.0,3.0,0.0,0.0,1.0,0.0,11.008654322655923,1.8347757204426505,0.0,0.2857142857142857,0.0,0.0,114.0,8.0,7.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.00026667555585186174,4.503101316602994e-06,5.478692457529305e-05,10,0.35714285714285715,23658,8,6.4,5,0,1,0,0,2,78,180,0.11813822751322751,0.11293320105820105,5811.432554713805,587.0,0.0062037037037037035,1.0,0.15965778819945486,0.14925595238095235,1,0
A026817,2.0,19740.0,9870.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.493055555555557,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0120404470332405,6.0120404470332405,0.5,0.0,0.0,0.0,117.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.333444448148272e-05,7.000190198531171e-07,1.5875817369910558e-05,0,0.0,23658,1,1.0,1,0,0,0,0,0,54,222,0.17756071506071505,0.1557138682138682,5609.360637360637,706.0,0.010928785928785928,1.0,0.18728131228131228,0.0,0,0
A026818,1.0,12000.0,12000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,12000.0,0.0,0,1.0,1.0,0.0,16.50486111111111,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,106.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0001666722224074136,7.169964126251361e-05,5.009112838749574e-05,1,0.1,23658,5,4.7,2,1,1,1,0,0,98,126,0.1271432932147218,0.1207846386417815,5627.616881795453,349.0,0.011574074074074073,1.0,0.15007631257631257,0.025,0,0
A026819,5.0,15730.0,3146.0,2.0,1.0,1.0,1.0,5.0,0.0,0.2,0.0204003872216844,1.0,0.102001936108422,1.0,2.0,60.0,2.0,11890.0,0.0,0,0.4,0.4,0.0,29.525,0.0,0.0,5.0,0.0,1.0,2.0,0.4,14.754444239190288,3.6886110597975694,0.0,0.4,0.0,0.0,161.0,1.5,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.00010000333344444814,2.5131247321289794e-07,3.612860388848288e-05,0,0.0,23658,3,1.9,0,1,0,1,0,1,13,312,0.14299832112332111,0.1369023337773338,5861.306589244089,969.0,0.006677350427350426,1.0,0.2049380018130018,0.09523809523809523,0,0
A026820,5.0,17340.0,3468.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.200694444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.926969588050012,2.4817423970125,0.0,0.2,0.0,0.0,94.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,6.666888896296543e-05,6.592280089876635e-08,3.923159929349821e-05,0,0.0,23658,2,2.0,1,1,0,0,0,0,64,208,0.1622169363755902,0.1510791158627697,5839.845235160139,634.0,0.01362179487179487,1.0,0.2042222734530427,0.0,0,1
A026821,6.0,35400.0,5900.0,1.0,1.0,1.0,1.0,6.0,0.0,0.1666666666666666,0.0068678652968036,1.0,0.0412071917808219,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.485416666666666,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.869379667796412,1.9738759335592824,0.0,0.3333333333333333,0.0,0.0,181.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.00013333777792593087,1.1295285066527064e-06,3.791754150314156e-05,0,0.0,23658,4,2.9,1,0,1,1,0,1,33,250,0.14235873015873016,0.13162727272727273,5867.931181818181,809.0,0.006866666666666666,1.0,0.2087034632034632,0.35000000000000003,0,1
A026822,10.0,78080.0,7808.0,1.0,1.0,1.0,1.0,10.0,0.0,0.1,0.004841494435612,1.0,0.0484149443561208,1.0,3.0,72.0,3.0,38530.0,0.0,0,0.3,0.3,0.0,28.68611111111111,0.0,0.0,10.0,0.0,2.0,3.0,0.3,16.576243094514826,1.8418047882794213,0.0,0.2,0.0,0.0,52.0,2.0,1.0,5.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.00030001000033334443,3.807368232521856e-06,7.634991218554517e-05,6,0.11666666666666664,23658,9,7.0,1,2,1,4,0,1,15,301,0.14631083202511774,0.14067006268002943,6345.365336859523,954.0,0.014113668723303273,1.0,0.20617440883221616,0.08333333333333333,0,0
A026823,7.0,55240.0,7891.428571428572,2.0,2.0,1.0,1.0,7.0,0.0,0.2857142857142857,0.0370228124880747,2.0,0.1915120772946859,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.19305555555556,0.0,3.0,7.0,0.0,0.0,0.0,0.0,16.916076407652245,2.819346067942037,0.4285714285714285,0.2857142857142857,0.0,0.0,87.0,2.5,3.0,3.5,5.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.00030001000033334443,4.097118314650311e-06,5.875789284066137e-05,7,0.1403748351456138,23658,9,5.7,3,0,0,3,0,3,15,301,0.14631083202511774,0.14067006268002943,6345.365336859523,954.0,0.014113668723303273,1.0,0.20617440883221616,0.2111111111111111,0,1
A026824,5.0,36170.0,7234.0,1.0,1.0,1.0,1.0,3.0,2.0,0.2,0.039452854812398,1.0,0.1972642740619902,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.334027777777777,0.0,2.0,5.0,0.0,0.0,0.0,0.0,14.481651543907187,3.620412885976794,0.4,0.0,0.0,0.0,133.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0001666722224074136,6.500159722450327e-07,3.667588962544768e-05,2,0.09,23658,5,2.8,0,0,1,2,0,2,7,338,0.16087128683282528,0.15451706413244876,6036.212741318511,1028.0,0.011217948717948718,1.0,0.16186601859678781,0.05,0,1
A026825,5.0,17300.0,3460.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.46527777777778,0.0,2.0,5.0,0.0,0.0,0.0,0.0,13.728840689341272,3.4322101723353127,0.4,0.4,0.0,0.0,158.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0001666722224074136,2.446753250059842e-05,5.0838487924346824e-05,1,0.1,23658,5,4.7,2,0,2,1,0,0,10,320,0.16114297161172159,0.14507650335775335,5487.546396138584,971.0,0.00780982905982906,1.0,0.20061555631868133,0.04,0,1
A026826,3.0,33060.0,11020.0,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0560711704197942,1.0,0.1682135112593828,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.03680555555556,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.472438400910811,2.736219200455405,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,6.666888896296543e-05,1.7850731489474213e-07,1.6122352802836996e-05,0,0.0,23658,2,0.8999999999999999,0,0,0,1,0,1,86,155,0.14295210166177907,0.12495158962900899,5422.7663035888845,496.0,0.015232974910394265,1.0,0.19204882930689382,0.0,0,1
A026827,2.0,14430.0,7215.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,1690.0,0.0,0,0.5,0.5,0.0,27.44236111111111,0.0,0.0,2.0,0.0,1.0,1.0,0.5,0.4182182480859375,0.4182182480859375,0.0,0.5,0.0,0.0,250.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.00013333777792593087,8.904249547334684e-07,3.855289308413163e-05,1,0.11666666666666665,23658,4,3.4,1,1,0,2,0,0,62,209,0.15928647376015798,0.15068542568542567,5563.257233994076,610.0,0.009170653907496011,1.0,0.17840624287992707,0.30833333333333335,0,0
A026828,1.0,24000.0,24000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.509027777777774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.333444448148272e-05,1.6555431653808555e-07,1.7908806102851054e-05,0,0.0,23658,1,1.0,1,0,0,0,0,0,2,379,0.15498844456628097,0.14615006072789713,5793.131379760668,1225.0,0.011795870502994512,1.0,0.1811783972404025,0.0,0,0
A026829,2.0,6750.0,3375.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,2500.0,0.0,0,0.5,0.5,0.0,19.20625,0.0,1.0,2.0,0.0,0.0,1.0,0.5,11.483129474851482,11.48312947485148,0.5,0.0,0.0,0.0,94.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,5700,1,0.5,0.5,3375.0,2.0,0.0,0.5,0.0,0.0,0,0
A026830,3.0,6000.0,2000.0,1.0,1.0,1.0,1.0,3.0,0.0,0.6666666666666666,0.0459240424430641,2.0,0.0840489130434782,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.38194444444444,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.127374281815532,5.063687140907766,0.0,1.0,0.0,0.0,166.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.00030001000033334443,1.4170936667908393e-05,5.737330880216795e-05,7,0.11944444444444444,23658,9,6.0,0,1,3,2,0,3,39,243,0.142537960439195,0.1349002963200494,5511.167763763443,693.0,0.004218106995884773,1.0,0.2035249615496529,0.14444444444444446,1,1
A026831,1.0,4980.0,4980.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,4980.0,0.0,0,1.0,1.0,0.0,26.23472222222222,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,131.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,5701,1,1.0,1.0,4980.0,1.0,0.0,1.0,0.0,0.0,0,0
A026832,3.0,14620.0,4873.333333333333,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.231944444444444,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.600251141360185,2.8001255706800925,0.6666666666666666,0.3333333333333333,0.0,0.0,81.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.00010000333344444814,6.030500319947338e-07,3.8193625367227795e-05,1,0.3333333333333333,23658,3,2.7,2,0,0,1,0,0,18,297,0.14261577367637973,0.13195359634753576,5742.651284835628,941.0,0.0015285126396237505,1.0,0.1720638601951733,0.1111111111111111,0,1
A026833,8.0,20850.0,2606.25,1.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.590972222222224,0.0,2.0,8.0,0.0,0.0,0.0,0.0,14.726549377495012,2.1037927682135646,0.25,0.0,0.0,0.0,96.0,2.0,1.0,4.5,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.00026667555585186174,6.821517448638843e-06,5.017509451482415e-05,13,0.31600501695198985,23658,8,5.5,1,0,0,6,1,0,17,298,0.13850719563806813,0.1276810531005162,5870.189847903774,940.0,0.0053917652072014485,1.0,0.19788464704572087,0.15625,0,1
A026834,6.0,36890.0,6148.333333333333,1.0,1.0,1.0,1.0,6.0,0.0,0.5,0.064211432876269,3.0,0.1614433333333333,3.0,1.0,72.0,1.0,2680.0,0.0,0,0.1666666666666666,0.1666666666666666,0.0,39.5125,0.0,2.0,6.0,0.0,0.0,1.0,0.1666666666666666,25.537758509166345,5.107551701833264,0.3333333333333333,0.3333333333333333,0.0,0.0,89.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0004333477782592753,1.9445834579728393e-05,7.400056700369882e-05,7,0.028205128205128202,23658,13,6.8,2,1,1,2,0,7,31,258,0.16934059695687603,0.14577971016924507,6154.1011778918755,749.0,0.008074935400516797,1.0,0.1864029273912995,0.13843101343101344,1,0
A026835,2.0,5670.0,2835.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.45625,0.0,1.0,2.0,0.0,0.0,0.0,0.0,17.433332067727893,17.433332067727893,0.5,0.0,0.0,0.0,247.0,4.0,3.0,2.0,2.0,2.0,1.0,2.5,3.0,0.0,0.0,4.0,0.0,0.000233341111370379,3.546710353262369e-06,6.86456484505228e-05,2,0.09523809523809523,23658,7,6.7,2,3,1,1,0,0,39,243,0.142537960439195,0.1349002963200494,5511.167763763443,693.0,0.004218106995884773,1.0,0.2035249615496529,0.0,0,1
A026836,1.0,12000.0,12000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.42361111111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,153.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.00010000333344444814,1.0615327843257327e-05,2.9481992463251336e-05,1,0.3333333333333333,23658,3,2.7,0,2,0,1,0,0,69,196,0.16186426951733074,0.14475826044703596,6226.722222222222,638.0,0.007762390670553935,1.0,0.18113662131519273,0.05555555555555553,0,1
A026837,2.0,11910.0,5955.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.62291666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3635050141764933,3.363505014176493,0.0,0.5,0.0,0.0,74.0,2.0,2.0,3.5,5.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.666888896296543e-05,1.3580020296709003e-06,2.1861896869596974e-05,0,0.0,23658,2,1.7,0,0,1,1,0,0,41,238,0.132484660530879,0.12190209417100173,5584.71959086665,735.0,0.007002801120448179,1.0,0.184399214231147,0.0,0,1
A026838,3.0,18360.0,6120.0,1.0,1.0,1.0,1.0,3.0,0.0,0.6666666666666666,0.0532117875017875,2.0,0.0896998069498069,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.33125,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.79745919795867,7.898729598979329,0.0,0.0,0.0,0.0,59.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.00010000333344444814,8.382480548860826e-06,2.2698839702695308e-05,0,0.0,23658,3,1.9,0,0,1,1,0,1,92,140,0.1526814058956916,0.13203849721706865,5913.955413832199,463.0,0.015000000000000001,1.0,0.20092480931766646,0.38095238095238093,1,1
A026839,3.0,18120.0,6040.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.539583333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.775622806900995,3.8878114034504976,0.0,0.0,0.0,0.0,162.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0002000066668888963,8.95243550140876e-05,4.253972614153504e-05,6,0.27975206328742885,23658,6,4.3,3,0,0,1,2,0,72,191,0.15556008854438175,0.1473264809652244,5710.896950054018,612.0,0.017408376963350784,1.0,0.20563733822896124,0.023809523809523798,0,1
A026840,3.0,12370.0,4123.333333333333,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.264583333333333,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.6752879864174537,0.8376439932087268,1.0,0.0,0.0,0.0,87.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,5702,1,0.0,0.0,4123.333333333333,3.0,0.0,0.0,0.0,0.0,0,1
A026841,1.0,4500.0,4500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.45347222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,4.0,0.0,6.666888896296543e-05,1.070724567744764e-07,2.920807241063916e-05,0,0.0,23658,2,1.7,0,1,0,1,0,0,31,258,0.16934059695687603,0.14577971016924507,6154.1011778918755,749.0,0.008074935400516797,1.0,0.1864029273912995,0.1,0,1
