dispute_id,order_id,account_id,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,respond_by,proof_of_service,explanation_letter,refund_confirmation,access_activity_log,refund_cancellation_policy,terms_and_conditions
DIS0000546,ORD0050803,A025088,2026-02-09 04:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 04:00:00,False,True,False,True,True,False
DIS0000547,ORD0050804,A025088,2026-02-11 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-18 05:00:00,False,True,False,True,True,False
DIS0000548,ORD0050805,A025089,2026-02-08 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-15 05:00:00,False,True,False,True,True,False
DIS0000549,ORD0050806,A025089,2026-02-10 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 08:00:00,False,True,False,True,True,False
DIS0000550,ORD0050807,A025090,2026-02-09 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 18:00:00,False,True,False,True,True,False
DIS0000551,ORD0050808,A025090,2026-02-11 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-18 12:00:00,False,True,False,True,True,False
DIS0000552,ORD0050809,A025091,2026-02-09 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 13:00:00,False,True,False,True,True,False
DIS0000553,ORD0050810,A025091,2026-02-10 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 18:00:00,False,True,False,True,True,False
DIS0000554,ORD0050811,A025092,2026-02-10 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 00:00:00,False,True,False,True,True,False
DIS0000555,ORD0050812,A025092,2026-02-13 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 02:00:00,False,True,False,True,True,False
DIS0000556,ORD0050813,A025093,2026-02-09 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 06:00:00,False,True,False,True,True,False
DIS0000557,ORD0050814,A025093,2026-02-11 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-18 23:00:00,False,True,False,True,True,False
DIS0000558,ORD0050815,A025094,2026-01-25 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-01 05:00:00,False,True,False,True,True,False
DIS0000559,ORD0050816,A025094,2026-01-30 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 03:00:00,False,True,False,True,True,False
DIS0000560,ORD0050817,A025095,2026-01-26 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 13:00:00,False,True,False,True,True,False
DIS0000561,ORD0050818,A025095,2026-01-28 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 07:00:00,False,True,False,True,True,False
DIS0000562,ORD0050819,A025096,2026-01-27 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 09:00:00,False,True,False,True,True,False
DIS0000563,ORD0050820,A025096,2026-01-28 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 19:00:00,False,True,False,True,True,False
DIS0000564,ORD0050821,A025097,2026-01-27 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 22:00:00,False,True,False,True,True,False
DIS0000565,ORD0050822,A025097,2026-01-28 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 13:00:00,False,True,False,True,True,False
DIS0000566,ORD0050823,A025098,2026-01-27 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 00:00:00,False,True,False,True,True,False
DIS0000567,ORD0050824,A025098,2026-01-30 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 17:00:00,False,True,False,True,True,False
DIS0000568,ORD0050825,A025099,2026-01-28 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 02:00:00,False,True,False,True,True,False
DIS0000569,ORD0050826,A025099,2026-01-29 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 01:00:00,False,True,False,True,True,False
