order_id,account_id,device_id,address_id,phone_hash,instrument_id,amount,discount_amount,coupon_code,category,order_timestamp,delivery_status,delivery_attempts,delivery_timestamp,rto_flag,return_flag,return_reason_code,return_timestamp,return_lag_hours,refund_flag,refund_amount,refund_timestamp,dispute_flag,dispute_phase,dispute_reason_code,dispute_reason_category,evidence_availability
ORD0001256,A000634,D000780,ADDR000461,206425e9a23e8c53,PI000884,340.0,0.0,,books,2026-01-28 20:53:05,delivered,3,2026-01-29 20:53:05,False,False,,,,False,,,False,,,,
ORD0001257,A000635,D000844,ADDR000035,5d17ab3387366b26,PI000103,3960.0,0.0,,fashion,2026-02-03 22:54:56,delivered,1,2026-02-04 22:54:56,False,False,,,,False,,,False,,,,
ORD0001258,A000637,D000264,ADDR000087,33550e4d680162e7,PI000909,2420.0,0.0,,toys,2026-02-17 06:17:42,delivered,2,2026-02-21 06:17:42,False,False,,,,False,,,False,,,,
ORD0001259,A000637,D000787,ADDR000020,33550e4d680162e7,PI000909,4870.0,0.0,,fashion,2026-02-06 15:06:55,delivered,3,2026-02-08 15:06:55,False,False,,,,False,,,False,,,,
ORD0001260,A000637,D000787,ADDR000020,33550e4d680162e7,PI000909,740.0,0.0,,books,2026-02-17 21:48:51,delivered,1,2026-02-21 21:48:51,False,False,,,,False,,,False,,,,
ORD0001261,A000637,D000264,ADDR000087,33550e4d680162e7,PI000909,3900.0,0.0,,toys,2026-01-31 20:27:05,delivered,3,2026-02-03 20:27:05,False,False,,,,False,,,False,,,,
ORD0001262,A000637,D000787,ADDR000020,33550e4d680162e7,PI000909,4100.0,0.0,,fashion,2026-02-14 13:02:56,delivered,3,2026-02-18 13:02:56,False,False,,,,False,,,False,,,,
ORD0001263,A000637,D000787,ADDR000087,33550e4d680162e7,PI000909,2230.0,0.0,,fashion,2026-02-12 12:12:48,delivered,3,2026-02-15 12:12:48,False,False,,,,False,,,False,,,,
ORD0001264,A000637,D000787,ADDR000087,33550e4d680162e7,PI000909,1100.0,0.0,,books,2026-02-06 02:30:46,delivered,3,2026-02-09 02:30:46,False,False,,,,False,,,False,,,,
ORD0001265,A000637,D000264,ADDR000087,33550e4d680162e7,PI000909,2100.0,0.0,,fashion,2026-02-04 11:46:00,delivered,3,2026-02-08 11:46:00,False,False,,,,False,,,False,,,,
ORD0001266,A000637,D000787,ADDR000020,33550e4d680162e7,PI000909,13450.0,0.0,,electronics,2026-02-01 05:51:19,delivered,1,2026-02-05 05:51:19,False,False,,,,False,,,False,,,,
ORD0001267,A000638,D000854,ADDR000072,90a11393b2f77056,PI000626,2910.0,333.49,,grocery,2026-02-16 22:34:36,delivered,3,2026-02-20 22:34:36,False,False,,,,False,,,False,,,,
ORD0001268,A000638,D000854,ADDR000498,90a11393b2f77056,PI000626,3540.0,0.0,,fashion,2026-02-24 00:45:27,delivered,1,2026-02-28 00:45:27,False,False,,,,False,,,False,,,,
ORD0001269,A000638,D000854,ADDR000072,90a11393b2f77056,PI001039,1000.0,114.33,,grocery,2026-02-27 23:49:02,pending,1,,False,False,,,,False,,,False,,,,
ORD0001270,A000639,D000430,ADDR000357,5429db07c80d419b,PI000984,12380.0,0.0,,electronics,2026-01-21 06:31:40,delivered,3,2026-01-23 06:31:40,False,False,,,,False,,,False,,,,
ORD0001271,A000641,D000487,ADDR000154,987b594a838f2524,PI000108,2920.0,0.0,,toys,2026-02-09 12:22:10,delivered,1,2026-02-10 12:22:10,False,False,,,,False,,,False,,,,
ORD0001272,A000641,D000487,ADDR000154,987b594a838f2524,PI000108,15350.0,0.0,,electronics,2026-02-16 13:34:26,delivered,2,2026-02-19 13:34:26,False,False,,,,False,,,False,,,,
ORD0001273,A000641,D000487,ADDR000154,987b594a838f2524,PI000108,1020.0,0.0,,fashion,2026-02-09 20:08:23,failed,1,,True,False,,,,False,,,False,,,,
ORD0001274,A000642,D000136,ADDR000253,b55a821261a0628d,PI000784,1560.0,0.0,,books,2026-01-31 15:50:08,delivered,2,2026-02-03 15:50:08,False,False,,,,False,,,False,,,,
ORD0001275,A000642,D000136,ADDR000253,b55a821261a0628d,PI000784,4880.0,0.0,,fashion,2026-02-06 08:59:20,pending,2,,False,False,,,,False,,,False,,,,
ORD0001276,A000643,D000946,ADDR000502,2d2c43758f3fd1ce,PI000392,2270.0,0.0,,fashion,2026-02-10 02:40:43,delivered,3,2026-02-12 02:40:43,False,False,,,,False,,,False,,,,
ORD0001277,A000643,D000946,ADDR000502,2d2c43758f3fd1ce,PI000392,6000.0,0.0,,home,2026-01-30 07:43:43,delivered,3,2026-02-03 07:43:43,False,False,,,,False,,,False,,,,
ORD0001278,A000644,D000325,ADDR000514,2f6c620003226f89,PI001054,2540.0,0.0,,fashion,2026-02-16 08:19:31,delivered,3,2026-02-17 08:19:31,False,False,,,,False,,,False,,,,
ORD0001279,A000644,D000339,ADDR000514,2f6c620003226f89,PI001054,1350.0,0.0,,books,2026-01-25 16:27:05,delivered,2,2026-01-29 16:27:05,False,False,,,,False,,,False,,,,
ORD0001280,A000644,D000339,ADDR000514,2f6c620003226f89,PI001054,3500.0,0.0,,toys,2026-02-20 04:54:06,delivered,1,2026-02-22 04:54:06,False,False,,,,False,,,False,,,,
ORD0001281,A000645,D000779,ADDR000240,8762006c0334d78d,PI000914,7440.0,0.0,,home,2026-02-24 05:37:31,delivered,3,2026-02-25 05:37:31,False,False,,,,False,,,False,,,,
ORD0001282,A000646,D000271,ADDR000577,38792e98817665dd,PI000122,2540.0,0.0,,toys,2026-02-08 01:23:47,delivered,1,2026-02-12 01:23:47,False,False,,,,False,,,False,,,,
ORD0001283,A000647,D000441,ADDR000100,c5b1d647afb67e9f,PI000770,2420.0,0.0,,grocery,2026-02-13 04:17:40,delivered,2,2026-02-16 04:17:40,False,False,,,,False,,,False,,,,
ORD0001284,A000649,D000294,ADDR000361,8d6f19e79db11452,PI001229,3590.0,0.0,,fashion,2026-01-24 03:38:17,delivered,3,2026-01-25 03:38:17,False,False,,,,False,,,False,,,,
ORD0001285,A000650,D000611,ADDR000120,a61320d87a0301c3,PI001165,2420.0,187.31,,home,2026-01-29 17:57:50,pending,1,,False,False,,,,False,,,False,,,,
ORD0001286,A000651,D000960,ADDR000438,696e3e435307ccbb,PI001272,3600.0,0.0,,toys,2026-02-11 07:54:54,delivered,1,2026-02-13 07:54:54,False,False,,,,False,,,False,,,,
ORD0001287,A000653,D001032,ADDR000357,df74e51cbc5d5e11,PI000431,3340.0,0.0,,home,2026-02-20 13:57:45,delivered,1,2026-02-24 13:57:45,False,False,,,,False,,,False,,,,
ORD0001288,A000654,D000198,ADDR000568,d309948df0af8113,PI000541,2070.0,0.0,,grocery,2026-02-22 01:10:32,delivered,2,2026-02-23 01:10:32,False,False,,,,False,,,False,,,,
ORD0001289,A000654,D001188,ADDR000580,d309948df0af8113,PI000541,2470.0,0.0,,fashion,2026-01-22 01:23:43,delivered,1,2026-01-25 01:23:43,False,False,,,,False,,,False,,,,
ORD0001290,A000654,D001188,ADDR000580,d309948df0af8113,PI000541,3740.0,435.15,,electronics,2026-01-11 05:31:46,delivered,2,2026-01-15 05:31:46,False,False,,,,False,,,False,,,,
ORD0001291,A000654,D000198,ADDR000580,d309948df0af8113,PI000541,1220.0,156.24,,fashion,2026-02-05 23:57:27,failed,2,,True,False,,,,False,,,False,,,,
ORD0001292,A000655,D000222,ADDR000534,fe43724647ee0f7d,PI001182,340.0,0.0,,books,2026-02-22 10:01:33,delivered,2,2026-02-23 10:01:33,False,False,,,,False,,,False,,,,
ORD0001293,A000655,D000222,ADDR000534,fe43724647ee0f7d,PI001182,18410.0,0.0,,electronics,2026-02-02 14:11:14,delivered,3,2026-02-04 14:11:14,False,False,,,,False,,,False,,,,
ORD0001294,A000656,D000891,ADDR000286,9852473a09d25779,PI000870,2240.0,0.0,,grocery,2026-02-22 21:13:51,delivered,1,2026-02-25 21:13:51,False,False,,,,False,,,False,,,,
ORD0001295,A000657,D000198,ADDR000249,56660eb007e2acb9,PI000030,6970.0,0.0,,electronics,2026-01-23 11:14:05,delivered,2,2026-01-25 11:14:05,False,False,,,,False,,,False,,,,
ORD0001296,A000658,D000481,ADDR000400,3604f6bb2234a583,PI000375,13770.0,0.0,,electronics,2026-01-27 14:45:45,delivered,1,2026-01-31 14:45:45,False,False,,,,False,,,False,,,,
ORD0001297,A000660,D000868,ADDR000009,7940a9cf979620b7,PI000863,3410.0,0.0,,toys,2026-02-25 19:59:30,delivered,2,2026-02-27 19:59:30,False,False,,,,False,,,False,,,,
ORD0001298,A000660,D000279,ADDR000009,7940a9cf979620b7,PI001165,3080.0,414.45,,fashion,2026-01-30 16:09:43,delivered,3,2026-02-01 16:09:43,False,False,,,,False,,,False,,,,
ORD0001299,A000661,D000479,ADDR000233,a4ce1c4f1a441966,PI000993,1010.0,0.0,,fashion,2026-01-24 18:53:28,delivered,3,2026-01-26 18:53:28,False,False,,,,False,,,False,,,,
ORD0001300,A000661,D000479,ADDR000233,a4ce1c4f1a441966,PI000360,2250.0,0.0,,toys,2026-02-18 16:03:39,delivered,3,2026-02-21 16:03:39,False,False,,,,False,,,False,,,,
ORD0001301,A000661,D000479,ADDR000233,a4ce1c4f1a441966,PI000360,780.0,0.0,,grocery,2026-02-08 22:33:03,delivered,1,2026-02-11 22:33:03,False,False,,,,False,,,False,,,,
ORD0001302,A000661,D000479,ADDR000233,a4ce1c4f1a441966,PI000993,2990.0,0.0,,toys,2026-02-16 12:59:13,delivered,3,2026-02-20 12:59:13,False,False,,,,False,,,False,,,,
ORD0001303,A000663,D000927,ADDR000361,3b58fffd8c9562e3,PI000248,3990.0,0.0,,home,2026-01-21 03:59:07,pending,1,,False,False,,,,False,,,False,,,,
ORD0001304,A000663,D000927,ADDR000361,3b58fffd8c9562e3,PI000248,4120.0,0.0,,electronics,2026-01-17 11:44:51,delivered,2,2026-01-19 11:44:51,False,False,,,,False,,,False,,,,
ORD0001305,A000664,D000136,ADDR000358,3569287832065b14,PI000466,4370.0,0.0,,fashion,2026-01-12 10:53:25,delivered,2,2026-01-15 10:53:25,False,False,,,,False,,,False,,,,
ORD0001306,A000664,D000136,ADDR000358,3569287832065b14,PI000466,550.0,0.0,,books,2026-02-14 04:34:48,delivered,3,2026-02-16 04:34:48,False,False,,,,False,,,False,,,,
ORD0001307,A000665,D000923,ADDR000540,6eb87d43c0580ca8,PI000414,7220.0,0.0,,home,2026-01-24 06:00:33,delivered,1,2026-01-27 06:00:33,False,False,,,,False,,,False,,,,
ORD0001308,A000665,D001039,ADDR000540,6eb87d43c0580ca8,PI001137,2000.0,130.59,,fashion,2026-01-27 19:20:15,pending,1,,False,False,,,,False,,,False,,,,
ORD0001309,A000666,D000801,ADDR000070,7489cb25e9481722,PI000055,1690.0,0.0,,grocery,2026-01-13 01:18:22,delivered,3,2026-01-16 01:18:22,False,False,,,,False,,,False,,,,
ORD0001310,A000666,D000801,ADDR000070,7489cb25e9481722,PI000055,1960.0,0.0,,fashion,2026-01-14 01:21:34,delivered,2,2026-01-18 01:21:34,False,False,,,,False,,,False,,,,
ORD0001311,A000666,D000913,ADDR000054,7489cb25e9481722,PI000566,510.0,0.0,,grocery,2026-01-31 19:36:33,delivered,2,2026-02-04 19:36:33,False,False,,,,False,,,False,,,,
ORD0001312,A000666,D000913,ADDR000054,7489cb25e9481722,PI000055,670.0,0.0,,books,2026-01-20 02:43:02,delivered,1,2026-01-23 02:43:02,False,False,,,,False,,,False,,,,
ORD0001313,A000667,D000498,ADDR000100,c733b7db2c69fe18,PI000547,5300.0,0.0,,home,2026-02-24 07:52:38,delivered,3,2026-02-27 07:52:38,False,False,,,,False,,,False,,,,
ORD0001314,A000668,D000128,ADDR000248,c9c78a26f1452592,PI001210,2610.0,0.0,,electronics,2026-02-21 21:27:36,delivered,1,2026-02-22 21:27:36,False,False,,,,False,,,False,,,,
ORD0001315,A000670,D000877,ADDR000371,6b6eb81125fd9036,PI000621,1500.0,0.0,,fashion,2026-02-01 19:06:48,delivered,1,2026-02-05 19:06:48,False,False,,,,False,,,False,,,,
ORD0001316,A000670,D000877,ADDR000371,6b6eb81125fd9036,PI000621,940.0,0.0,,grocery,2026-02-21 20:27:00,delivered,1,2026-02-23 20:27:00,False,False,,,,False,,,False,,,,
ORD0001317,A000671,D000595,ADDR000585,a11327f184c2109d,PI000750,4310.0,0.0,,fashion,2026-02-28 08:58:29,delivered,2,2026-03-01 08:58:29,False,False,,,,False,,,False,,,,
ORD0001318,A000671,D000595,ADDR000233,a11327f184c2109d,PI000750,2430.0,229.19,,fashion,2026-02-11 17:34:00,delivered,1,2026-02-14 17:34:00,False,False,,,,False,,,False,,,,
ORD0001319,A000672,D000881,ADDR000061,33550e4d680162e7,PI001119,4310.0,0.0,,electronics,2026-02-25 16:54:23,pending,2,,False,False,,,,False,,,False,,,,
ORD0001320,A000672,D000295,ADDR000061,33550e4d680162e7,PI001119,840.0,81.33,,toys,2026-02-21 09:48:21,delivered,3,2026-02-25 09:48:21,False,False,,,,False,,,False,,,,
ORD0001321,A000673,D000430,ADDR000590,5bf19662f6caa238,PI001372,6380.0,0.0,,electronics,2026-02-09 20:35:50,delivered,2,2026-02-10 20:35:50,False,False,,,,False,,,False,,,,
ORD0001322,A000673,D000430,ADDR000590,5bf19662f6caa238,PI001372,1410.0,119.85,,toys,2026-02-02 14:42:00,delivered,1,2026-02-05 14:42:00,False,False,,,,False,,,False,,,,
ORD0001323,A000673,D000430,ADDR000390,5bf19662f6caa238,PI001372,16890.0,0.0,,electronics,2026-02-19 03:09:27,delivered,1,2026-02-23 03:09:27,False,False,,,,False,,,False,,,,
ORD0001324,A000673,D000430,ADDR000390,5bf19662f6caa238,PI001372,1750.0,173.55,,fashion,2026-02-12 00:32:18,delivered,3,2026-02-13 00:32:18,False,False,,,,False,,,False,,,,
ORD0001325,A000674,D001163,ADDR000131,214827f8de300856,PI001039,7360.0,0.0,,home,2026-02-03 02:20:34,delivered,2,2026-02-05 02:20:34,False,False,,,,False,,,False,,,,
ORD0001326,A000674,D001163,ADDR000131,214827f8de300856,PI001039,1040.0,0.0,,fashion,2026-01-25 16:26:41,delivered,1,2026-01-29 16:26:41,False,False,,,,False,,,False,,,,
ORD0001327,A000674,D001163,ADDR000131,214827f8de300856,PI001039,830.0,0.0,,fashion,2026-01-26 18:42:14,delivered,2,2026-01-29 18:42:14,False,False,,,,False,,,False,,,,
ORD0001328,A000674,D001163,ADDR000131,214827f8de300856,PI001039,810.0,0.0,,books,2026-02-08 07:32:28,delivered,1,2026-02-10 07:32:28,False,False,,,,False,,,False,,,,
ORD0001329,A000674,D001163,ADDR000131,214827f8de300856,PI001039,11100.0,1158.48,,electronics,2026-01-22 04:26:42,pending,1,,False,False,,,,False,,,False,,,,
ORD0001330,A000676,D000868,ADDR000537,4d478ab5292ba827,PI000782,790.0,48.15,,grocery,2026-01-31 08:21:04,delivered,1,2026-02-01 08:21:04,False,False,,,,False,,,False,,,,
ORD0001331,A000676,D000868,ADDR000195,4d478ab5292ba827,PI000960,6760.0,0.0,,home,2026-02-21 09:02:37,delivered,3,2026-02-22 09:02:37,False,False,,,,False,,,False,,,,
ORD0001332,A000676,D000868,ADDR000195,4d478ab5292ba827,PI000960,1060.0,0.0,,toys,2026-01-17 09:19:17,delivered,1,2026-01-18 09:19:17,False,False,,,,False,,,False,,,,
ORD0001333,A000676,D000868,ADDR000537,4d478ab5292ba827,PI000782,1770.0,232.72,,fashion,2026-02-19 05:30:58,delivered,2,2026-02-22 05:30:58,False,False,,,,False,,,False,,,,
ORD0001334,A000678,D000002,ADDR000248,4d478ab5292ba827,PI001046,700.0,67.91,,toys,2026-02-05 12:48:58,delivered,1,2026-02-06 12:48:58,False,False,,,,False,,,False,,,,
ORD0001335,A000678,D000002,ADDR000442,4d478ab5292ba827,PI001046,2900.0,0.0,,fashion,2026-01-31 07:23:36,failed,2,,True,False,,,,False,,,False,,,,
ORD0001336,A000680,D001194,ADDR000295,b1d6cf1ecfe92b4f,PI001291,2290.0,0.0,,fashion,2026-01-10 21:02:49,delivered,3,2026-01-12 21:02:49,False,False,,,,False,,,False,,,,
ORD0001337,A000680,D001194,ADDR000552,b1d6cf1ecfe92b4f,PI001291,940.0,0.0,,books,2026-01-24 23:40:25,delivered,1,2026-01-27 23:40:25,False,False,,,,False,,,False,,,,
ORD0001338,A000681,D000788,ADDR000196,1e8e0470460f4dec,PI000850,1270.0,0.0,,grocery,2026-02-26 21:27:32,delivered,3,2026-03-01 21:27:32,False,False,,,,False,,,False,,,,
ORD0001339,A000681,D000048,ADDR000196,1e8e0470460f4dec,PI000748,4270.0,0.0,,fashion,2026-02-17 13:48:44,delivered,3,2026-02-20 13:48:44,False,False,,,,False,,,False,,,,
ORD0001340,A000681,D000048,ADDR000196,1e8e0470460f4dec,PI000748,6300.0,0.0,,home,2026-02-01 19:59:11,delivered,2,2026-02-03 19:59:11,False,False,,,,False,,,False,,,,
ORD0001341,A000681,D000048,ADDR000196,1e8e0470460f4dec,PI000748,3600.0,0.0,,fashion,2026-02-20 16:26:30,delivered,2,2026-02-21 16:26:30,False,False,,,,False,,,False,,,,
ORD0001342,A000681,D000788,ADDR000196,1e8e0470460f4dec,PI000850,4870.0,0.0,,fashion,2026-01-31 05:28:58,delivered,2,2026-02-04 05:28:58,False,False,,,,False,,,False,,,,
ORD0001343,A000682,D000880,ADDR000100,e0cd80396136975f,PI000294,4250.0,0.0,,home,2026-01-30 00:00:28,delivered,2,2026-01-31 00:00:28,False,False,,,,False,,,False,,,,
ORD0001344,A000682,D000029,ADDR000100,e0cd80396136975f,PI000294,1750.0,0.0,,fashion,2026-02-22 13:50:02,delivered,2,2026-02-26 13:50:02,False,False,,,,False,,,False,,,,
ORD0001345,A000682,D000029,ADDR000100,e0cd80396136975f,PI000294,3990.0,0.0,,home,2026-01-20 13:26:27,delivered,3,2026-01-23 13:26:27,False,False,,,,False,,,False,,,,
ORD0001346,A000683,D000141,ADDR000331,5518b7955af53604,PI000057,1340.0,0.0,,toys,2026-01-29 07:08:29,pending,1,,False,False,,,,False,,,False,,,,
ORD0001347,A000683,D000141,ADDR000331,5518b7955af53604,PI000057,2490.0,0.0,,toys,2026-02-26 22:15:33,delivered,2,2026-02-28 22:15:33,False,False,,,,False,,,False,,,,
ORD0001348,A000683,D000141,ADDR000084,5518b7955af53604,PI000057,18810.0,0.0,,electronics,2026-01-24 21:05:53,delivered,3,2026-01-26 21:05:53,False,False,,,,False,,,False,,,,
ORD0001349,A000684,D000459,ADDR000036,4cf317b075b9f3f3,PI000335,5020.0,0.0,,home,2026-02-16 22:47:29,delivered,1,2026-02-18 22:47:29,False,False,,,,False,,,False,,,,
ORD0001350,A000684,D000650,ADDR000036,4cf317b075b9f3f3,PI000335,2150.0,0.0,,fashion,2026-02-17 17:51:35,delivered,1,2026-02-18 17:51:35,False,False,,,,False,,,False,,,,
ORD0001351,A000684,D000459,ADDR000036,4cf317b075b9f3f3,PI000335,3220.0,0.0,,toys,2026-01-14 22:46:35,delivered,3,2026-01-15 22:46:35,False,False,,,,False,,,False,,,,
ORD0001352,A000684,D000650,ADDR000036,4cf317b075b9f3f3,PI000335,480.0,0.0,,grocery,2026-02-28 05:57:17,delivered,2,2026-03-02 05:57:17,False,False,,,,False,,,False,,,,
ORD0001353,A000685,D000320,ADDR000584,e9fd45bfd35067a3,PI000799,17160.0,0.0,,electronics,2026-01-31 12:29:58,delivered,2,2026-02-01 12:29:58,False,False,,,,False,,,False,,,,
ORD0001354,A000686,D000080,ADDR000016,4db431ce33f02aa8,PI000557,4400.0,0.0,,fashion,2026-01-16 19:02:55,failed,1,,True,False,,,,False,,,False,,,,
ORD0001355,A000686,D000279,ADDR000016,4db431ce33f02aa8,PI000557,4570.0,0.0,,fashion,2026-01-30 10:58:28,delivered,2,2026-02-01 10:58:28,False,False,,,,False,,,False,,,,
ORD0001356,A000686,D000279,ADDR000016,4db431ce33f02aa8,PI000557,370.0,0.0,,grocery,2026-02-12 10:30:59,delivered,3,2026-02-14 10:30:59,False,False,,,,False,,,False,,,,
ORD0001357,A000686,D000279,ADDR000016,4db431ce33f02aa8,PI000557,4990.0,0.0,,fashion,2026-02-24 14:23:11,delivered,1,2026-02-27 14:23:11,False,False,,,,False,,,False,,,,
ORD0001358,A000686,D000080,ADDR000016,4db431ce33f02aa8,PI000557,2690.0,0.0,,fashion,2026-01-28 23:14:05,delivered,2,2026-01-30 23:14:05,False,False,,,,False,,,False,,,,
ORD0001359,A000686,D000279,ADDR000016,4db431ce33f02aa8,PI000557,1950.0,699.41,RARE_546,books,2026-01-24 05:38:02,delivered,3,2026-01-27 05:38:02,False,False,,,,False,,,False,,,,
ORD0001360,A000687,D000586,ADDR000568,977a7854caf254cc,PI001114,1900.0,0.0,,grocery,2026-01-16 05:49:41,delivered,2,2026-01-17 05:49:41,False,False,,,,False,,,False,,,,
ORD0001361,A000687,D000586,ADDR000568,977a7854caf254cc,PI001114,760.0,0.0,,books,2026-01-22 00:58:46,delivered,2,2026-01-23 00:58:46,False,False,,,,False,,,False,,,,
ORD0001362,A000687,D000586,ADDR000568,977a7854caf254cc,PI001114,1200.0,0.0,,fashion,2026-01-23 19:26:21,delivered,1,2026-01-27 19:26:21,False,False,,,,False,,,False,,,,
ORD0001363,A000687,D000586,ADDR000568,977a7854caf254cc,PI001114,4160.0,1270.11,RARE_811,fashion,2026-02-07 01:53:38,delivered,2,2026-02-08 01:53:38,False,False,,,,False,,,False,,,,
ORD0001364,A000687,D000586,ADDR000568,977a7854caf254cc,PI001114,2930.0,0.0,,grocery,2026-01-14 03:02:10,failed,1,,True,False,,,,False,,,False,,,,
ORD0001365,A000688,D000507,ADDR000188,d3c44ba37b95d8b7,PI000200,940.0,0.0,,fashion,2026-01-22 11:53:36,delivered,1,2026-01-26 11:53:36,False,False,,,,False,,,False,,,,
ORD0001366,A000688,D000937,ADDR000188,d3c44ba37b95d8b7,PI000200,430.0,0.0,,books,2026-02-26 09:00:39,delivered,2,2026-03-01 09:00:39,False,False,,,,False,,,False,,,,
ORD0001367,A000688,D000507,ADDR000188,d3c44ba37b95d8b7,PI000200,1170.0,0.0,,grocery,2026-02-02 14:28:21,delivered,1,2026-02-03 14:28:21,False,False,,,,False,,,False,,,,
ORD0001368,A000688,D000937,ADDR000188,d3c44ba37b95d8b7,PI000200,1880.0,0.0,,grocery,2026-02-27 16:26:28,delivered,2,2026-03-01 16:26:28,False,False,,,,False,,,False,,,,
ORD0001369,A000691,D000593,ADDR000173,c252eaa67e8bc192,PI000206,2150.0,0.0,,home,2026-02-14 19:11:51,delivered,3,2026-02-18 19:11:51,False,False,,,,False,,,False,,,,
ORD0001370,A000691,D000593,ADDR000173,c252eaa67e8bc192,PI000206,17560.0,1487.44,,electronics,2026-01-30 09:22:17,delivered,1,2026-02-01 09:22:17,False,False,,,,False,,,False,,,,
ORD0001371,A000692,D000047,ADDR000590,6836fee44b4e8510,PI000627,2800.0,0.0,,grocery,2026-01-28 11:07:36,delivered,1,2026-01-29 11:07:36,False,False,,,,False,,,False,,,,
ORD0001372,A000692,D000133,ADDR000590,6836fee44b4e8510,PI000627,4080.0,354.35,,fashion,2026-02-01 13:03:07,delivered,3,2026-02-03 13:03:07,False,False,,,,False,,,False,,,,
ORD0001373,A000692,D000133,ADDR000590,6836fee44b4e8510,PI000627,1340.0,0.0,,fashion,2026-02-06 16:49:06,delivered,1,2026-02-10 16:49:06,False,False,,,,False,,,False,,,,
ORD0001374,A000692,D000133,ADDR000590,6836fee44b4e8510,PI000627,1850.0,192.66,,grocery,2026-02-27 13:19:27,delivered,1,2026-03-03 13:19:27,False,False,,,,False,,,False,,,,
ORD0001375,A000692,D000047,ADDR000590,6836fee44b4e8510,PI000627,4530.0,0.0,,home,2026-01-19 01:23:55,delivered,1,2026-01-20 01:23:55,False,False,,,,False,,,False,,,,
ORD0001376,A000692,D000047,ADDR000590,6836fee44b4e8510,PI000627,1110.0,119.02,,fashion,2026-02-04 08:59:52,delivered,3,2026-02-05 08:59:52,False,False,,,,False,,,False,,,,
ORD0001377,A000693,D000238,ADDR000085,df74e51cbc5d5e11,PI000690,3960.0,0.0,,toys,2026-02-19 22:08:06,delivered,3,2026-02-21 22:08:06,False,False,,,,False,,,False,,,,
ORD0001378,A000694,D000291,ADDR000295,214827f8de300856,PI000645,13530.0,0.0,,electronics,2026-02-14 21:02:32,delivered,1,2026-02-15 21:02:32,False,False,,,,False,,,False,,,,
ORD0001379,A000694,D000291,ADDR000295,214827f8de300856,PI000897,3900.0,0.0,,fashion,2026-02-26 17:46:50,delivered,3,2026-03-02 17:46:50,False,False,,,,False,,,False,,,,
ORD0001380,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,2860.0,0.0,,grocery,2026-02-14 16:51:03,delivered,3,2026-02-18 16:51:03,False,False,,,,False,,,False,,,,
ORD0001381,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,2450.0,0.0,,grocery,2026-02-15 10:42:09,delivered,3,2026-02-16 10:42:09,False,False,,,,False,,,False,,,,
ORD0001382,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,6750.0,0.0,,home,2026-01-25 07:22:53,delivered,2,2026-01-27 07:22:53,False,False,,,,False,,,False,,,,
ORD0001383,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,2920.0,0.0,,grocery,2026-02-02 23:15:55,delivered,1,2026-02-05 23:15:55,False,False,,,,False,,,False,,,,
ORD0001384,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,4080.0,0.0,,fashion,2026-01-29 04:31:50,failed,2,,True,False,,,,False,,,False,,,,
ORD0001385,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,2460.0,242.72,,fashion,2026-02-25 22:58:29,delivered,3,2026-02-27 22:58:29,False,False,,,,False,,,False,,,,
ORD0001386,A000695,D000586,ADDR000087,25ab6074e8ae41cc,PI001070,17690.0,0.0,,electronics,2026-02-28 06:22:56,failed,1,,True,False,,,,False,,,False,,,,
ORD0001387,A000696,D001012,ADDR000514,d7fe4ab5441c0c1e,PI000222,2950.0,425.66,,grocery,2026-02-23 15:02:16,delivered,2,2026-02-24 15:02:16,False,False,,,,False,,,False,,,,
ORD0001388,A000696,D001012,ADDR000514,d7fe4ab5441c0c1e,PI000557,5870.0,0.0,,electronics,2026-02-03 09:37:39,delivered,1,2026-02-06 09:37:39,False,False,,,,False,,,False,,,,
ORD0001389,A000696,D001012,ADDR000514,d7fe4ab5441c0c1e,PI000222,1350.0,0.0,,home,2026-01-16 09:35:18,delivered,1,2026-01-18 09:35:18,False,False,,,,False,,,False,,,,
ORD0001390,A000697,D001114,ADDR000036,446d75bcf1174fd9,PI000748,3280.0,0.0,,fashion,2026-01-21 01:14:13,delivered,2,2026-01-25 01:14:13,False,False,,,,False,,,False,,,,
ORD0001391,A000697,D000827,ADDR000036,446d75bcf1174fd9,PI000748,1950.0,177.9,,grocery,2026-02-25 08:06:56,delivered,1,2026-02-28 08:06:56,False,False,,,,False,,,False,,,,
ORD0001392,A000698,D000788,ADDR000552,37e56a301b98cfd1,PI000984,2870.0,0.0,,toys,2026-02-04 14:17:14,delivered,3,2026-02-06 14:17:14,False,False,,,,False,,,False,,,,
ORD0001393,A000700,D000270,ADDR000065,7954b317697c4158,PI000110,1350.0,0.0,,fashion,2026-02-03 14:36:52,delivered,2,2026-02-05 14:36:52,False,False,,,,False,,,False,,,,
ORD0001394,A000700,D000270,ADDR000511,7954b317697c4158,PI000110,310.0,0.0,,books,2026-01-30 14:51:37,delivered,2,2026-02-02 14:51:37,False,False,,,,False,,,False,,,,
