device_id,os_family,browser_family,ip_prefix,first_seen_at
D001191,Linux,Firefox,10.157.57.0/24,2026-01-24 12:14:19
D001192,Android,Firefox,10.27.89.0/24,2026-02-23 22:35:42
D001193,Android,Edge,10.106.148.0/24,2026-01-26 14:59:30
D001194,Android,Firefox,10.219.238.0/24,2026-01-05 18:28:45
D001195,Windows,Edge,10.252.106.0/24,2026-02-14 04:28:31
D001196,Android,Edge,10.209.105.0/24,2026-01-02 00:48:37
D001197,Android,Edge,10.115.93.0/24,2026-01-07 21:42:34
D001198,iOS,Chrome,10.3.176.0/24,2026-02-23 03:36:06
D001199,Windows,Edge,10.249.220.0/24,2026-01-14 15:41:45
D001200,Android,Firefox,10.22.198.0/24,2026-01-09 00:00:00
D001201,iOS,Chrome,10.77.77.0/24,2026-01-20 08:00:00
D001202,iOS,Chrome,10.77.77.0/24,2026-01-20 08:15:00
D001203,Android,Firefox,10.77.77.0/24,2026-01-20 08:30:00
D001204,Android,Chrome,10.77.77.0/24,2026-01-20 08:45:00
D001205,Windows,Chrome,10.77.77.0/24,2026-01-20 09:00:00
D001206,Android,Edge,10.77.77.0/24,2026-01-20 09:15:00
D001207,Windows,Edge,10.77.77.0/24,2026-01-20 09:30:00
D001208,Android,Edge,10.77.77.0/24,2026-01-20 09:45:00
D001209,Android,Chrome,10.77.77.0/24,2026-01-20 10:00:00
D001210,macOS,Chrome,10.77.77.0/24,2026-01-20 10:15:00
D001211,Windows,Firefox,10.77.77.0/24,2026-01-20 10:30:00
D001212,Android,Edge,10.77.77.0/24,2026-01-20 10:45:00
D001213,Android,Edge,10.77.77.0/24,2026-01-20 11:00:00
D001214,iOS,Chrome,10.77.77.0/24,2026-01-20 11:15:00
D001215,Android,Chrome,10.77.77.0/24,2026-01-20 11:30:00
D001216,macOS,Safari,10.77.77.0/24,2026-01-20 11:45:00
D001217,Android,Firefox,10.77.77.0/24,2026-01-20 12:00:00
D001218,iOS,Chrome,10.77.77.0/24,2026-01-20 12:15:00
D001219,Android,Firefox,10.77.77.0/24,2026-01-20 12:30:00
D001220,macOS,Safari,10.77.77.0/24,2026-01-20 12:45:00
D001221,Android,Chrome,10.30.201.0/24,2026-01-31 23:00:00
D001222,iOS,Chrome,10.235.198.0/24,2026-02-01 03:00:00
D001223,Android,Chrome,10.195.162.0/24,2026-02-01 07:00:00
D001224,macOS,Chrome,10.246.37.0/24,2026-02-01 11:00:00
D001225,macOS,Chrome,10.186.45.0/24,2026-02-01 15:00:00
D001226,Linux,Chrome,10.35.96.0/24,2026-02-01 19:00:00
D001227,iOS,Chrome,10.30.69.0/24,2026-02-09 23:00:00
D001228,Android,Edge,10.72.199.0/24,2026-02-10 05:00:00
D001229,Windows,Chrome,10.205.246.0/24,2026-02-10 11:00:00
D001230,iOS,Safari,10.49.4.0/24,2026-02-10 17:00:00
D001231,Android,Edge,10.37.63.0/24,2026-02-10 23:00:00
D001232,Android,Firefox,10.55.242.0/24,2026-02-11 05:00:00
D001233,macOS,Firefox,10.188.142.0/24,2026-02-11 11:00:00
D001234,Windows,Firefox,10.3.111.0/24,2026-02-11 17:00:00
D001235,Windows,Chrome,10.41.182.0/24,2026-02-11 23:00:00
D001236,iOS,Chrome,10.125.254.0/24,2026-02-12 05:00:00
D001237,macOS,Safari,10.22.198.0/24,2026-01-05 00:00:00
D001238,Linux,Firefox,10.190.174.0/24,2026-01-15 00:00:00
D001239,iOS,Chrome,10.121.84.0/24,2026-01-20 00:00:00
D001240,macOS,Chrome,10.73.61.0/24,2026-01-21 00:00:00
D001241,iOS,Safari,10.9.35.0/24,2026-01-22 00:00:00
D001242,iOS,Safari,10.154.7.0/24,2026-01-23 00:00:00
D001243,Windows,Edge,10.32.142.0/24,2026-01-24 00:00:00
D001244,Windows,Edge,10.41.230.0/24,2026-01-25 00:00:00
D001245,macOS,Chrome,10.149.24.0/24,2026-01-28 00:00:00
D001246,macOS,Safari,10.48.84.0/24,2026-02-07 00:00:00
D001247,Windows,Chrome,10.236.253.0/24,2026-02-17 00:00:00
D001248,Windows,Edge,10.88.88.0/24,2026-02-05 00:00:00
D001249,Windows,Edge,10.88.88.0/24,2026-02-06 00:00:00
D001250,Android,Chrome,10.88.88.0/24,2026-02-07 00:00:00
D001251,Windows,Chrome,10.88.88.0/24,2026-02-08 00:00:00
D001252,Android,Chrome,10.88.88.0/24,2026-02-09 00:00:00
